0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
-5.9699993,-10.041904,-11.494493,-11.661464,-11.659796,-11.659438,-11.659459,-11.659544,-11.659623,-11.65968,-11.659929,-11.5303135,-10.344558,-6.6908016,-4.7336903,-8.246269,-9.418017,-9.521631,-9.480665,-9.4545765,-9.460724,-9.492873,-9.523803,-9.539513,-9.541399,-9.463848,-8.649131,-5.867642,-8.122562,-13.96103,-16.02422,-16.291779,-16.429367,-16.472975,-16.242104,-15.762083,-15.370452,-15.307224,-15.586321,-15.8530655,-14.650275,-9.814099,-7.3823776,-13.111333,-16.040857,-18.158133,-20.497883,-22.647945,-24.145706,-25.09056,-25.37528,-24.649899,-22.7679,-20.179897,-16.62143,-10.451964,-7.254856,-12.049116,-12.301488,-9.453794,-5.6629424,-2.0341966,0.7578804,2.7436144,3.4427469,2.1473436,-1.2880487,-5.602571,-8.208732,-6.7075834,-7.4823194,-13.976822,-19.649843,-27.663588,-37.16204,-43.77851,-47.332207,-48.088295,-47.194614,-44.78641,-40.550922,-35.04443,-26.962017,-15.802176,-7.25416,-11.979019,-11.573966,-6.776678,0.24094415,6.938816,11.094611,12.620647,12.132042,9.636299,5.011415,-0.55490506,-4.495996,-4.6490555,-7.390935,-13.238624,-16.987982,-21.36996,-27.36392,-32.84002,-34.894844,-35.253345,-34.654648,-33.31955,-30.67226,-26.363346,-21.005873,-12.850291,-7.329279,-12.632208,-14.169163,-13.395763,-11.804902,-10.159709,-9.135748,-8.861993,-9.110695,-9.715123,-10.6558895,-11.633587,-11.337999,-7.9007597,-7.331419,-12.69,-14.580359,-14.807495,-14.874421,-14.985851,-15.081455,-15.121527,-15.111066,-15.076771,-15.030659,-14.838568,-13.428014,-8.945738,-7.3914413,-12.801443,-14.72361,-14.94286,-14.941477,-14.941213,-14.941115,-14.941018,-14.940972,-14.941046,-14.941597,-14.802478,-13.433169,-8.962414,-7.897026,-13.636131,-15.684431,-15.917829,-15.916313,-15.916034,-15.916034,-15.916034,-15.916034,-15.91614,-15.916823,-15.764347,-14.279194,-9.4877205,-5.1092057,-8.980137,-10.329071,-10.484653,-10.48334,-10.483123,-10.483123,-10.483123,-10.483123,-10.483173,-10.483571,-10.398888,-9.511294,-6.4734993,-5.624826,-9.722261,-11.217871,-11.38996,-11.389645,-11.389581,-11.389581,-11.389581,-11.389581,-11.389618,-11.3898735,-11.2731085,-10.180632,-6.734371
-5.9699993,-10.040436,-11.4806385,-11.590283,-11.453686,-11.317324,-11.360617,-11.676687,-12.076981,-12.264753,-12.169899,-11.821222,-10.471268,-6.732547,-4.7329507,-8.242503,-9.460979,-9.937458,-10.920544,-12.375515,-13.268412,-12.807569,-11.283606,-9.979122,-9.423485,-9.356163,-8.600492,-5.848198,-8.136,-14.134247,-16.78307,-17.966011,-18.650162,-18.388914,-17.797983,-17.89028,-18.66662,-18.83575,-18.091148,-16.939829,-14.896369,-9.803162,-7.3271666,-12.531029,-13.650924,-12.872324,-13.110098,-15.952791,-19.822939,-22.18449,-21.825073,-20.280325,-18.496475,-16.761105,-14.081495,-9.003513,-7.353302,-13.210205,-17.751308,-24.004461,-32.080486,-37.05784,-35.110516,-26.935287,-17.749498,-11.953394,-10.773757,-12.082037,-12.39192,-8.750086,-7.3337817,-12.378239,-12.372787,-8.557287,-3.763398,-2.4745235,-7.393445,-17.701454,-27.690561,-31.974804,-29.049421,-22.733858,-16.484837,-9.792897,-7.3510513,-13.245442,-17.932167,-24.691183,-33.955116,-40.34471,-38.99809,-28.930927,-16.320402,-7.9867043,-6.991214,-10.250019,-12.348259,-9.214007,-7.3288875,-12.440695,-13.006017,-10.38468,-6.9669123,-5.7589655,-8.818153,-15.988901,-23.53283,-27.377985,-25.728762,-21.114391,-15.900404,-9.676774,-7.311631,-12.858965,-15.710545,-18.184708,-21.454357,-24.026352,-23.910233,-20.441803,-15.555244,-12.221249,-12.647056,-15.7715225,-17.505062,-12.8138485,-7.617037,-13.112135,-14.803631,-14.4278755,-13.797304,-13.719435,-14.623317,-16.34865,-18.20113,-19.272707,-18.689938,-16.525246,-13.02563,-8.029873,-7.4842777,-13.026261,-15.087064,-15.513918,-15.830303,-16.19331,-16.245644,-15.6691265,-14.582629,-13.701166,-13.887398,-15.117289,-15.242963,-10.804513,-8.134915,-13.954635,-15.899216,-15.9888315,-15.900452,-15.881886,-15.99102,-16.25948,-16.670301,-17.090479,-17.28903,-16.923805,-14.953781,-9.743853,-6.4940987,-11.513988,-13.553473,-14.010518,-14.094799,-14.059048,-13.954203,-13.675329,-13.032261,-12.019952,-10.938618,-10.133726,-9.018707,-6.14409,-5.052264,-8.694606,-9.86621,-9.874239,-9.816041,-9.809144,-9.834419,-9.943457,-10.205559,-10.603287,-11.039085,-11.256643,-10.337553,-6.8780265
-5.9697824,-10.041432,-11.493855,-11.660891,-11.659515,-11.659447,-11.6596,-11.659655,-11.65966,-11.659685,-11.659929,-11.5303135,-10.344558,-6.6908016,-4.6355705,-8.009413,-9.047232,-9.132332,-9.209747,-9.35281,-9.454956,-9.480881,-9.46152,-9.44786,-9.461462,-9.419147,-8.638416,-5.871978,-8.8162365,-15.745443,-18.986298,-19.533089,-18.650116,-17.054531,-15.932657,-15.820754,-16.375586,-16.783228,-16.738499,-16.28656,-14.541648,-9.587164,-6.890971,-12.20847,-14.847023,-17.054516,-19.85387,-22.806187,-24.587101,-24.749542,-23.775217,-22.998693,-22.634214,-21.772846,-18.574104,-11.601447,-8.527319,-15.048979,-17.191538,-15.11232,-10.378281,-4.742143,-0.9922927,-0.29250342,-1.5774751,-2.5693371,-2.782415,-3.426894,-4.785703,-4.421907,-8.734766,-18.516788,-28.321846,-37.34281,-43.359287,-44.75343,-45.20685,-45.52801,-45.93586,-46.08184,-45.22017,-41.628162,-33.119877,-19.083572,-6.6058464,-9.657187,-7.3478785,-3.1248507,-0.37152475,0.30235356,1.0670271,2.7140148,5.260418,7.1590986,7.4826517,5.069026,0.8263136,-1.7883413,-8.5478325,-16.977606,-23.8456,-28.575985,-30.469,-29.788143,-29.338963,-30.283329,-32.474117,-33.883217,-33.781204,-31.68134,-25.388474,-14.930426,-6.966409,-11.487399,-12.143932,-11.629026,-12.052408,-13.377857,-13.981987,-13.294838,-11.584389,-10.220882,-9.740029,-10.204017,-10.191464,-7.3554077,-7.3414946,-12.737217,-14.648512,-14.7749195,-14.556991,-14.314905,-14.233372,-14.371353,-14.649634,-14.89748,-15.029291,-14.905015,-13.491457,-8.980603,-7.3914413,-12.801424,-14.723569,-14.942958,-14.942026,-14.942393,-14.942673,-14.94242,-14.941847,-14.94141,-14.941692,-14.802486,-13.433169,-8.962414,-7.897026,-13.636131,-15.684431,-15.917829,-15.916313,-15.916034,-15.916034,-15.916034,-15.916034,-15.91614,-15.916823,-15.764347,-14.279194,-9.4877205,-5.1092057,-8.980137,-10.329071,-10.484653,-10.48334,-10.483123,-10.483123,-10.483123,-10.483123,-10.483173,-10.483571,-10.398888,-9.511294,-6.4734993,-5.624826,-9.722261,-11.217871,-11.38996,-11.389645,-11.389581,-11.389581,-11.389581,-11.389581,-11.389618,-11.3898735,-11.2731085,-10.180632,-6.734371
-5.7783318,-9.717293,-11.11846,-11.273626,-11.266658,-11.266544,-11.2726555,-11.280092,-11.284917,-11.2866,-11.286913,-11.1620455,-10.016265,-6.4803886,-4.6033854,-8.023855,-9.163817,-9.175635,-8.885538,-8.512101,-8.318714,-8.438658,-8.747343,-9.007032,-9.133063,-9.114892,-8.369701,-5.696573,-7.889736,-13.680281,-16.138222,-17.649817,-19.851456,-22.214554,-23.066235,-21.894442,-19.578768,-17.770926,-16.929672,-16.467367,-14.688725,-9.622061,-7.088579,-12.189371,-13.690464,-12.898744,-11.495208,-10.486898,-11.5805855,-14.547203,-17.861822,-19.255867,-18.676521,-17.11023,-14.5950985,-9.424572,-7.1747985,-12.7285595,-15.636957,-18.437103,-22.090425,-25.118128,-23.964098,-18.526972,-11.679831,-8.231032,-8.858851,-11.33463,-12.153889,-8.7146225,-7.0719852,-12.157441,-14.201464,-15.968031,-20.434753,-27.716232,-36.592915,-43.742558,-45.35958,-42.312046,-36.923172,-28.40855,-19.825499,-11.041707,-7.1437044,-12.468146,-14.278704,-13.673579,-11.231467,-7.1902456,-1.9051483,2.8871567,5.503961,4.1424284,-0.9375474,-7.8100576,-12.558016,-10.426739,-7.104851,-12.335604,-14.6413,-16.708996,-20.790327,-26.529154,-32.04723,-34.6555,-34.486153,-32.35308,-27.408993,-21.297781,-14.849426,-8.296879,-7.1111903,-12.296612,-13.974737,-13.581707,-12.360571,-10.736338,-9.277787,-8.525795,-8.651805,-9.599833,-11.351013,-13.584225,-14.372421,-10.388359,-7.1113157,-12.3187,-14.172493,-14.403696,-14.447198,-14.513484,-14.582159,-14.628527,-14.633886,-14.570005,-14.366659,-13.872681,-12.255964,-8.073949,-7.1679707,-12.413092,-14.277156,-14.491068,-14.490278,-14.490154,-14.490154,-14.490154,-14.490168,-14.491029,-14.494801,-14.369722,-13.052642,-8.714956,-7.6554294,-13.2171,-15.201729,-15.4285755,-15.427595,-15.427427,-15.427427,-15.427427,-15.427427,-15.427544,-15.428281,-15.2812805,-13.843762,-9.20014,-4.960307,-8.717367,-10.027895,-10.180988,-10.180433,-10.180356,-10.180356,-10.180356,-10.180356,-10.180368,-10.1805725,-10.097926,-9.236229,-6.2863355,-5.4524026,-9.421921,-10.869383,-11.035472,-11.035154,-11.035097,-11.035097,-11.035097,-11.035097,-11.035137,-11.035377,-10.922659,-9.865525,-6.52726
-5.965986,-10.028415,-11.455156,-11.577604,-11.562238,-11.620048,-11.74069,-11.816168,-11.801006,-11.7284355,-11.676691,-11.530802,-10.344558,-6.6908016,-4.7663813,-8.348287,-9.719735,-10.192694,-10.475735,-10.457962,-10.106142,-9.731595,-9.539496,-9.512438,-9.522297,-9.445309,-8.637933,-5.863266,-8.119987,-14.078615,-16.42918,-17.072304,-17.531206,-17.83726,-17.813969,-17.326468,-16.555853,-15.963789,-15.8066025,-15.892673,-14.6275015,-9.794398,-7.3659067,-12.622984,-14.294137,-14.580236,-15.616569,-17.800323,-20.612324,-23.03032,-24.639204,-24.964214,-24.0462,-21.68091,-17.646435,-10.807948,-7.7155437,-14.436689,-19.281715,-23.021427,-23.988152,-20.224995,-12.563807,-4.9269776,0.33413762,1.9846597,0.6727292,-3.1019976,-6.4369884,-6.034805,-6.8222857,-10.639412,-9.936258,-8.70466,-12.556964,-22.844429,-36.44558,-44.31919,-47.43419,-47.529713,-45.09251,-39.65764,-30.751907,-17.21746,-8.452361,-16.890327,-23.856144,-28.0494,-25.910532,-16.664085,-4.0308404,5.804987,11.017776,11.776657,9.299965,3.902756,-1.6289415,-3.6443167,-6.608267,-10.279556,-10.26774,-10.714031,-15.287695,-22.866314,-30.268324,-34.34305,-35.1476,-34.95069,-33.656006,-30.183714,-23.443848,-13.693244,-7.983955,-15.076302,-19.357136,-20.64838,-18.666,-14.584305,-10.929195,-9.182869,-8.80094,-8.959785,-9.552475,-10.587378,-10.712746,-7.7001333,-7.1205826,-11.993979,-13.541642,-14.3017435,-15.769138,-16.994698,-16.969843,-16.108267,-15.368173,-15.1436205,-15.110328,-14.908344,-13.467815,-8.958368,-7.485672,-13.248656,-15.729141,-16.298374,-16.040054,-15.370678,-14.873451,-14.776665,-14.883892,-14.939193,-14.941583,-14.802408,-13.433083,-8.962375,-7.8606806,-13.457311,-15.277115,-15.333378,-15.386883,-15.609768,-15.83082,-15.918847,-15.925701,-15.916845,-15.916823,-15.764347,-14.279194,-9.4877205,-5.1212792,-9.05045,-10.517826,-10.816436,-10.876923,-10.816902,-10.672457,-10.552178,-10.493608,-10.48315,-10.483571,-10.398888,-9.511294,-6.4734993,-5.622039,-9.704887,-11.167505,-11.296436,-11.272718,-11.286285,-11.328312,-11.366242,-11.38563,-11.389608,-11.3898735,-11.2731085,-10.180632,-6.734371
-5.9699917,-10.037473,-11.461775,-11.565736,-11.511059,-11.832024,-12.997616,-15.023664,-17.051886,-18.327477,-18.864918,-18.35418,-15.671931,-9.534397,-4.7254286,-8.188504,-9.374254,-9.692755,-10.149901,-10.1614685,-8.770251,-6.03251,-3.111105,-1.3074185,-0.35993457,-0.39170295,-1.0798926,-1.5710894,-8.191533,-14.55414,-17.946743,-20.203396,-22.114521,-23.874163,-26.591475,-30.536211,-34.590515,-37.039642,-38.10341,-36.914753,-31.297745,-18.853096,-7.3110948,-12.339906,-13.416878,-12.570865,-11.876318,-11.428854,-10.694614,-10.827451,-13.008591,-16.48079,-17.425476,-14.943462,-10.691147,-6.24738,-7.428688,-13.788468,-19.056202,-25.478544,-32.99636,-38.700684,-40.06288,-35.697327,-27.159016,-19.155046,-15.904879,-16.996647,-17.186687,-11.933943,-7.5173674,-13.61292,-16.909203,-18.722694,-18.950138,-17.255466,-15.747431,-18.08879,-25.129293,-31.65583,-32.51162,-27.028322,-19.135607,-10.573269,-7.267828,-12.520481,-15.040489,-17.471783,-21.588604,-25.6027,-26.558846,-23.14741,-17.215197,-13.189618,-12.560321,-14.070753,-13.735867,-9.360883,-7.4519687,-13.392518,-16.463964,-18.128912,-18.869568,-18.522556,-17.865108,-18.014023,-19.145493,-19.601149,-18.658134,-16.527853,-13.76664,-8.819955,-7.3131943,-12.627454,-14.657604,-15.492494,-16.655396,-17.648613,-17.751904,-17.12362,-16.681572,-16.969347,-17.397484,-17.134228,-14.939459,-9.599807,-7.344863,-12.676829,-14.403894,-14.306328,-14.066015,-14.180632,-14.555574,-14.833698,-14.76024,-14.58161,-14.581341,-14.671881,-13.545416,-9.120128,-7.622227,-13.1392355,-15.098503,-15.448202,-15.616674,-15.665943,-15.554898,-15.444881,-15.412724,-15.385092,-15.326878,-15.1073265,-13.668677,-9.105927,-7.5152082,-13.093025,-15.151529,-15.397463,-15.457903,-15.717987,-16.129642,-16.417116,-16.443512,-16.390316,-16.43253,-16.401031,-14.913548,-9.914258,-6.0128293,-10.325148,-11.834413,-12.389694,-12.874737,-12.9875965,-12.7565155,-12.760374,-13.19524,-13.803583,-14.30445,-14.353532,-12.966576,-8.562761,-5.0834465,-8.934158,-10.365986,-10.3720255,-10.143429,-10.076981,-10.222575,-10.330153,-10.249428,-10.05283,-9.876265,-9.754213,-8.900583,-6.011658
-5.778323,-9.716006,-11.095824,-11.189828,-11.08509,-11.003363,-10.992008,-11.054757,-11.149187,-11.26803,-11.404985,-11.407532,-10.297246,-6.6691685,-4.559947,-7.82794,-8.859046,-9.219158,-9.958204,-10.771157,-11.044231,-10.643521,-9.998633,-9.460132,-9.175197,-8.9714775,-8.192817,-5.5732737,-8.162326,-14.896583,-18.61305,-19.986214,-19.441963,-17.728668,-16.391985,-16.093811,-16.259148,-16.397789,-16.210194,-15.778047,-14.012311,-9.219468,-6.6514177,-10.315497,-10.2359085,-10.532883,-14.175576,-19.40675,-22.825384,-23.564905,-23.32639,-23.267246,-23.873661,-24.163284,-22.049484,-14.381144,-8.302912,-17.299107,-24.925978,-28.45921,-25.576782,-18.267584,-11.669471,-7.608015,-4.708089,-2.095285,0.42830497,1.9748105,2.1240773,0.736833,-6.142988,-8.7511215,-8.176928,-10.856565,-20.309668,-32.63715,-41.600044,-44.66288,-45.90361,-46.88629,-47.291336,-45.998512,-39.873505,-24.757818,-8.870309,-18.384872,-25.9572,-28.081009,-22.591595,-12.324091,-3.6700044,1.6430753,5.3155017,8.719393,10.920382,10.926141,8.502274,4.0520344,-5.918214,-8.81287,-8.304239,-9.085022,-13.954805,-20.95517,-26.479616,-30.04036,-32.701817,-34.52919,-34.815193,-33.898464,-29.463673,-18.431496,-9.000439,-17.025925,-22.375694,-25.34578,-26.114876,-24.967587,-22.815262,-19.6648,-15.743106,-12.076093,-10.159863,-10.012703,-9.83555,-7.0969324,-5.653669,-9.184391,-9.239008,-7.7540603,-6.3579097,-5.5710583,-5.992651,-8.038752,-10.884073,-13.140467,-14.125467,-14.251198,-13.103714,-8.884854,-9.476714,-17.315361,-22.092548,-25.451756,-28.36324,-30.216457,-30.212479,-28.140163,-24.903103,-21.674683,-19.118477,-17.106361,-14.487147,-9.336584,-5.996009,-9.904789,-10.209624,-8.818537,-7.5104103,-6.9393854,-7.3112025,-8.537994,-10.069279,-11.498873,-12.711616,-13.670638,-13.12936,-9.015506,-7.018851,-13.135659,-17.228148,-20.129448,-22.048428,-22.534178,-21.8748,-20.654118,-19.172523,-17.28936,-15.051319,-12.89044,-10.679051,-6.9542036,-4.5390763,-7.610795,-8.07724,-7.2989755,-6.6459227,-6.5235825,-6.8000565,-7.2147474,-7.7071643,-8.379461,-9.198893,-9.804437,-9.177926,-6.151493
-5.9699955,-10.041834,-11.494278,-11.66108,-11.659397,-11.659152,-11.659283,-11.659301,-11.659238,-11.659251,-11.659607,-11.530127,-10.344453,-6.6907406,-4.7279906,-8.191477,-9.245049,-9.1966915,-9.092754,-9.132334,-9.232611,-9.246628,-9.172261,-9.139405,-9.224457,-9.297789,-8.596153,-5.8614125,-8.168617,-14.37802,-17.309448,-18.69006,-19.228037,-18.78415,-18.03295,-18.18095,-19.128042,-19.67741,-19.11621,-17.763897,-15.299475,-9.904527,-7.3256073,-12.6027155,-14.595686,-15.471419,-17.31459,-19.52102,-20.683353,-19.56321,-17.282198,-15.818218,-15.839111,-16.154926,-14.547149,-9.467309,-7.3626976,-13.020241,-15.210539,-15.01847,-12.3137045,-8.317825,-5.9386616,-8.344216,-13.564957,-17.022919,-16.628492,-14.417734,-12.246656,-8.2252655,-7.4956346,-14.064975,-20.240349,-28.61776,-38.924862,-44.093216,-44.673916,-42.059128,-37.857075,-33.873905,-31.353039,-27.819098,-21.374125,-12.198791,-7.229784,-11.834467,-11.061156,-6.1657543,0.5677708,5.755712,7.0602274,3.8724132,-0.94262624,-4.5152006,-6.181327,-7.5346804,-8.7158375,-6.9276867,-7.447797,-13.698406,-18.520546,-24.090406,-30.328707,-33.869003,-34.07412,-32.438118,-29.779224,-27.7202,-25.86253,-23.055094,-18.296387,-10.907609,-7.301243,-12.416744,-13.499271,-12.238158,-10.547604,-9.474163,-9.362504,-9.980417,-10.720907,-11.332775,-11.898939,-12.52045,-12.064254,-8.390091,-7.3345895,-12.712963,-14.649374,-14.929396,-15.011993,-15.077337,-15.094675,-15.062214,-15.008623,-14.960609,-14.931269,-14.768886,-13.384329,-8.92198,-7.3914413,-12.801428,-14.723536,-14.942678,-14.941219,-14.940966,-14.940966,-14.940966,-14.940966,-14.941046,-14.941597,-14.802478,-13.433169,-8.962414,-7.897026,-13.636131,-15.684431,-15.917829,-15.916313,-15.916034,-15.916034,-15.916034,-15.916034,-15.91614,-15.916823,-15.764347,-14.279194,-9.4877205,-5.1092057,-8.980137,-10.329071,-10.484653,-10.48334,-10.483123,-10.483123,-10.483123,-10.483123,-10.483173,-10.483571,-10.398888,-9.511294,-6.4734993,-5.624826,-9.722261,-11.217871,-11.38996,-11.389645,-11.389581,-11.389581,-11.389581,-11.389581,-11.389618,-11.3898735,-11.2731085,-10.180632,-6.734371
-5.762298,-9.607193,-10.787895,-10.683349,-10.630851,-10.900093,-11.3004465,-11.504029,-11.469835,-11.351854,-11.29165,-11.153897,-10.006423,-6.4737263,-4.693872,-8.710468,-11.302495,-13.260136,-13.959404,-12.848239,-10.753902,-9.308496,-8.815414,-8.828608,-8.891041,-8.968288,-8.357291,-5.7322316,-7.909341,-13.0953665,-13.620316,-11.90468,-11.593705,-13.704436,-16.727375,-18.591745,-19.32032,-19.526945,-19.218197,-17.959764,-15.231035,-9.699612,-7.413804,-14.880852,-22.165531,-29.284859,-32.499504,-29.513733,-23.244553,-18.355053,-16.192184,-15.681469,-15.920519,-16.292698,-14.833406,-9.728376,-7.2210965,-11.676314,-11.09938,-7.967347,-6.585877,-8.627956,-11.758162,-14.161995,-15.540768,-16.399458,-15.651096,-13.5788765,-11.396027,-7.59015,-7.869343,-16.60322,-26.318256,-36.999466,-44.679527,-45.546867,-41.592827,-36.482674,-34.452858,-34.99745,-35.627068,-32.870773,-25.138372,-14.059849,-6.8676896,-10.922306,-10.025733,-6.088782,-2.2283158,-0.76319623,-1.4620523,-3.2530155,-3.8493326,-3.3493803,-2.7051117,-3.8456583,-6.337775,-5.9481206,-7.495426,-14.152632,-19.221437,-24.133453,-28.574978,-30.595957,-29.832016,-27.746454,-27.041569,-27.869114,-28.366177,-26.088821,-20.229092,-11.631581,-7.065695,-12.123978,-13.562962,-12.917164,-11.738471,-10.885902,-10.8182335,-11.294276,-11.395877,-10.994099,-10.768435,-11.319384,-11.394146,-8.191994,-7.081909,-12.197162,-13.914999,-14.075643,-14.186805,-14.357912,-14.413816,-14.348408,-14.313102,-14.377481,-14.446953,-14.284136,-12.881211,-8.559365,-7.1680512,-12.413062,-14.272216,-14.474062,-14.457203,-14.451235,-14.460154,-14.477499,-14.488886,-14.492326,-14.492289,-14.358634,-13.033374,-8.697596,-7.6554294,-13.217105,-15.201775,-15.42872,-15.427876,-15.427786,-15.427748,-15.427612,-15.427493,-15.427553,-15.428281,-15.2812805,-13.843762,-9.20014,-4.960307,-8.717367,-10.027895,-10.180988,-10.180433,-10.180356,-10.180356,-10.180356,-10.180356,-10.180368,-10.1805725,-10.097926,-9.236229,-6.2863355,-5.4524026,-9.421921,-10.869383,-11.035472,-11.035154,-11.035097,-11.035097,-11.035097,-11.035097,-11.035137,-11.035377,-10.922659,-9.865525,-6.52726
-5.773925,-9.70376,-11.093689,-11.238739,-11.223975,-11.217968,-11.227036,-11.248738,-11.27099,-11.283862,-11.287383,-11.163737,-10.018891,-6.48255,-4.542108,-7.869699,-8.886901,-8.93668,-8.96865,-9.106201,-9.184953,-9.131696,-9.052051,-9.0262375,-9.051555,-9.006663,-8.265413,-5.633942,-8.406094,-15.115838,-18.693909,-20.355942,-21.02865,-20.765919,-19.946068,-19.179165,-18.480618,-17.939587,-17.591719,-17.247847,-15.43981,-10.078925,-6.7963133,-11.794694,-13.418434,-13.172861,-12.5246315,-12.379995,-13.622381,-15.593721,-17.180237,-17.298851,-16.147018,-14.616133,-12.550903,-8.2897,-7.8951917,-14.324165,-18.065325,-20.776989,-22.98977,-23.517338,-21.111914,-17.136488,-13.5415325,-12.180601,-13.245356,-15.053171,-14.718247,-9.891993,-8.351073,-17.305897,-25.221222,-29.972012,-29.983736,-27.620804,-28.486834,-33.397736,-37.38159,-36.07407,-29.929379,-23.031052,-17.00176,-10.2111435,-6.3933244,-9.538371,-8.251087,-6.5060396,-7.113556,-8.582124,-7.720992,-4.2849164,-1.460495,-1.7801995,-5.281763,-9.341037,-10.982896,-8.070164,-8.173222,-16.313932,-22.956228,-27.152412,-27.831059,-26.191431,-25.670376,-27.502771,-29.023293,-27.915955,-24.294464,-20.257963,-16.064041,-9.96521,-6.8505573,-11.424615,-12.389143,-12.078847,-12.1464615,-12.265406,-11.779249,-10.885278,-10.477245,-10.877485,-11.85276,-12.684872,-12.098099,-8.284863,-7.174068,-12.645458,-14.994579,-15.634172,-15.779388,-15.709773,-15.698946,-15.585969,-15.212981,-14.747509,-14.4723015,-14.284455,-12.959242,-8.643496,-7.14246,-12.403861,-14.419556,-14.950011,-15.089371,-14.829004,-14.295485,-14.008179,-14.124313,-14.382309,-14.515459,-14.373848,-13.029925,-8.694185,-7.688356,-13.321377,-15.407321,-15.697268,-15.771664,-15.910351,-16.07922,-16.078083,-15.856798,-15.588812,-15.44559,-15.276926,-13.843628,-9.20014,-4.9558444,-8.740429,-10.141474,-10.425034,-10.461964,-10.343769,-10.159369,-10.064447,-10.086616,-10.14389,-10.174978,-10.098097,-9.236234,-6.2863355,-5.4492655,-9.393022,-10.783778,-10.884655,-10.865526,-10.909482,-10.977917,-11.022527,-11.035232,-11.035049,-11.035225,-10.922657,-9.865525,-6.52726
-5.948045,-9.956777,-11.308321,-11.397483,-11.399781,-11.47746,-11.561639,-11.611294,-11.632425,-11.6461735,-11.655947,-11.5298395,-10.344467,-6.690769,-4.889422,-8.856428,-10.762728,-11.354658,-11.15414,-10.407568,-9.78555,-9.497727,-9.450991,-9.42401,-9.437752,-9.411095,-8.641016,-5.873352,-7.950095,-13.409713,-15.146478,-15.791254,-17.025074,-18.293016,-18.627798,-18.31675,-17.88344,-17.548738,-17.102322,-16.482872,-14.6812525,-9.680856,-7.7237673,-14.215488,-17.758492,-19.042774,-19.10772,-19.018013,-19.881105,-20.935143,-20.996048,-19.756016,-18.193521,-16.864069,-14.686949,-9.573004,-7.328861,-12.832917,-15.584486,-17.411495,-18.465572,-17.035324,-13.267212,-10.220009,-10.066093,-12.127429,-13.744368,-13.936914,-12.360829,-8.158799,-7.3801928,-13.066209,-16.222775,-19.917473,-26.442284,-35.082596,-42.94982,-45.93871,-42.86778,-34.682476,-26.428364,-20.944956,-17.115953,-10.939459,-7.433648,-13.006876,-14.978985,-14.281255,-11.5526085,-7.0421996,-2.4658446,-1.5708811,-5.9545703,-13.677169,-18.696331,-18.75582,-14.749572,-8.721124,-7.299658,-12.715954,-15.358595,-18.026964,-22.625574,-28.197155,-32.520016,-32.74133,-28.378529,-21.205706,-15.946222,-14.170595,-13.617895,-9.572525,-7.333791,-12.65983,-14.319296,-13.945178,-13.048145,-12.153143,-11.65477,-12.580723,-15.147068,-18.465166,-19.875408,-18.617105,-14.941429,-9.11898,-7.3339324,-12.707939,-14.643793,-14.966244,-15.185816,-15.481769,-15.664576,-15.384153,-14.684921,-14.039593,-14.191375,-14.861805,-14.234079,-9.720567,-7.3914413,-12.800662,-14.713166,-14.900225,-14.841821,-14.773987,-14.723955,-14.690023,-14.5851755,-14.321402,-13.8929825,-13.367353,-11.966792,-8.020681,-7.897026,-13.636143,-15.684901,-15.924555,-15.940264,-15.965525,-15.981012,-16.038677,-16.371426,-17.18246,-18.359114,-19.191488,-17.8062,-11.816144,-5.1092057,-8.980137,-10.328931,-10.482346,-10.475559,-10.467781,-10.463758,-10.444265,-10.363147,-10.208357,-10.021083,-9.803507,-8.944242,-6.14799,-5.624826,-9.722261,-11.217873,-11.389971,-11.38969,-11.389678,-11.3899555,-11.406743,-11.506538,-11.75263,-12.119513,-12.320738,-11.281275,-7.4811716
