0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
18.026121,63.133785,157.60121,258.68625,288.66086,215.7718,104.894135,26.077166,-3.7034435,-8.668925,0.74149424,11.65336,14.694974,8.360847,-1.3938221,7.467923,57.420246,145.0824,217.95624,195.02835,112.09311,25.727686,-8.73913,-15.021709,-14.842858,-5.542574,9.08696,8.0288105,-17.097664,-52.14923,-92.13612,-79.716064,30.058674,89.677,75.080246,20.64598,-6.2652216,-10.648374,-12.288444,-8.489704,-2.2381358,3.7791479,-15.701594,-48.601616,-95.4046,-123.17286,-103.782555,-58.442463,3.1148877,8.559561,-2.102422,-4.134711,-5.043804,-3.6518428,0.76097715,3.44546,-10.065642,-32.039604,-63.558754,-84.18625,-79.33158,-50.791203,-20.486961,-1.6704793,6.0659027,3.8001838,3.1837122,4.768452,6.9060907,5.3063216,-3.20643,-12.06436,-25.211353,-34.299534,-32.913586,-21.908957,-8.492463,3.6247926,11.036043,11.931916,11.9016075,11.848594,10.766055,6.6934533,1.6323674,-0.7913964,-3.5532234,-5.7286263,-5.6081724,-3.2627223,2.419472,8.942773,11.678647,11.919842,11.899442,11.847032,10.762691,6.6901627,6.753788,10.581334,11.798678,11.883779,11.876183,11.875368,11.886497,11.901381,11.908483,11.905213,11.894769,11.845475,10.761508,6.6894226,6.753607,10.580829,11.797953,11.886135,11.884462,11.886261,11.889967,11.893638,11.895083,11.894624,11.888839,11.842433,10.759904,6.688883,6.7536535,10.580886,11.797938,11.886354,11.88485,11.885433,11.886033,11.886724,11.88819,11.890907,11.888934,11.844619,10.761913,6.689906,6.9356084,10.873951,12.1366,12.223279,12.218916,12.218872,12.218896,12.219194,12.220715,12.224181,12.225612,12.183558,11.068187,6.879102,6.9551907,10.942204,12.258677,12.349579,12.341916,12.341865,12.341871,12.341981,12.343586,12.348121,12.348473,12.315958,11.229839,6.999114,6.0445375,9.518646,10.6572075,10.737163,10.73038,10.730341,10.730342,10.730261,10.731513,10.735644,10.728543,10.707774,9.850931,6.187259,3.6080225,5.6954007,6.382625,6.433381,6.429735,6.429714,6.4297123,6.4295583,6.4303117,6.4330707,6.4230986,6.415308,5.9562488,3.798286
3.4437327,1.7871983,1.5005928,35.744278,123.077736,245.97859,378.1305,481.64447,533.92,525.6908,478.42087,418.3977,339.02026,191.3986,4.248322,-6.0076504,-27.785067,-58.81993,-42.867653,23.880875,115.82521,199.7573,253.30446,264.7595,253.0434,242.21669,237.40413,151.09178,4.5684342,-8.514604,-36.07539,-85.16509,-144.77875,-190.62813,-209.86876,-206.44986,-192.83176,-170.95377,-133.50287,-73.874344,15.9079275,44.312393,4.705529,-13.084921,-49.186726,-107.64507,-166.68535,-216.73622,-240.52025,-229.69576,-203.5132,-176.017,-149.66983,-120.256294,-78.39541,-39.708157,-0.84592,-22.440107,-72.701324,-150.91652,-226.733,-257.10458,-235.18855,-181.70566,-134.01811,-99.11292,-78.391136,-62.665936,-44.949272,-24.24039,-3.9028802,-27.598349,-83.77845,-167.44693,-242.97775,-260.352,-212.21042,-131.95676,-69.62412,-34.44883,-20.899183,-15.813431,-11.242006,-6.285793,-3.8822193,-23.742313,-68.8335,-133.53177,-191.70514,-202.01212,-149.07007,-75.79352,3.568496,20.650846,13.869426,12.379598,11.045398,6.776379,-2.3245406,-14.520715,-41.223885,-79.26026,-113.34201,-122.2609,-101.66136,-60.914803,-24.521196,-3.0943093,10.693487,11.9081955,10.803826,6.716125,-0.20991835,-4.849329,-14.61313,-28.015942,-39.76018,-42.76823,-35.583435,-21.88523,-8.4229,2.6696827,10.792952,11.947046,10.848798,6.743033,4.3432612,3.334424,-0.8397479,-2.7359529,-4.2748933,-4.5197334,-3.3563604,-1.3800448,5.2642546,9.625493,11.808995,11.960126,10.864745,6.752376,6.9927917,10.970002,12.251265,12.338954,12.331574,12.328812,12.327325,12.326624,12.324617,12.3261385,12.333484,12.302182,11.180688,6.949757,7.012324,11.040378,12.377873,12.46886,12.457495,12.455194,12.454818,12.454489,12.448507,12.443104,12.444471,12.425763,11.343439,7.0742726,6.080614,9.583895,10.74003,10.820501,10.810814,10.8088455,10.8085,10.808099,10.801906,10.794445,10.783277,10.772302,9.925687,6.2403135,3.6205173,5.7205677,6.4173374,6.468598,6.4634295,6.462316,6.462117,6.461838,6.457905,6.4525447,6.4374924,6.434276,5.985502,3.8222036
3.85225,6.387684,7.537089,7.77522,7.5725255,7.304597,7.168129,7.117233,7.1050797,7.112637,7.131822,7.134506,6.5172224,4.044101,5.7145257,9.486885,11.201467,11.648042,11.494834,11.207474,11.047765,10.966503,10.932179,10.929597,10.948584,10.9454365,9.994372,6.224358,29.064995,52.279156,61.166386,53.72177,38.079365,24.431803,16.806276,13.337892,12.204384,11.969275,11.866651,11.838979,10.785549,6.7154326,93.46552,208.08841,274.7705,249.81088,155.67137,73.22204,31.292988,18.535198,13.909058,12.594435,11.959294,11.8640995,10.795036,6.7169704,73.752975,250.67198,420.93436,447.16754,325.8033,178.48099,83.17592,38.687206,17.884253,12.712554,12.005371,11.871652,10.782361,6.702039,-70.64896,15.609585,179.25972,270.3887,234.56123,148.52686,79.36657,42.19814,19.322054,12.585229,12.020895,11.889133,10.786291,6.699013,-101.107735,-168.79573,-168.54541,-48.76353,34.918526,52.95413,45.01185,32.37419,17.840103,12.125632,11.979219,11.890109,10.786531,6.698161,-84.02192,-155.50801,-182.28937,-158.25914,-103.3115,-51.976284,-8.554674,12.463682,13.497249,11.820843,11.930517,11.877096,10.781107,6.6969566,-49.612003,-93.19569,-112.91182,-104.091774,-73.12394,-41.15961,-16.463514,-2.1039798,9.737019,11.835376,11.90282,11.858305,10.770864,6.6936016,-18.350513,-35.818584,-45.04518,-42.844025,-30.899643,-18.039732,-7.4323697,0.76188105,9.169037,11.872766,11.889251,11.844594,10.761944,6.690042,-2.059027,-5.3625565,-7.667238,-7.6769195,-5.388599,-2.6054754,2.1484096,7.910909,10.971652,12.214512,12.218916,12.175391,11.062001,6.876283,6.967297,10.96586,12.288043,12.374327,12.356021,12.347354,12.343413,12.342622,12.342213,12.341994,12.336595,12.3017025,11.218899,6.9939547,6.0445447,9.518659,10.657227,10.737172,10.730386,10.730342,10.730341,10.730341,10.730341,10.730337,10.717913,10.694745,9.840804,6.182387,3.6080225,5.6954007,6.382625,6.433381,6.429735,6.429714,6.429714,6.429714,6.429714,6.429703,6.4162745,6.406957,5.949825,3.7952013
87.759995,182.4224,266.1093,334.13403,332.4839,250.64275,152.48955,97.23813,74.61765,50.235493,23.552124,9.271204,6.5044413,4.0320387,30.217619,77.21266,124.84725,196.86018,232.97539,188.00821,109.92294,70.66085,66.61526,52.26,28.811857,13.48567,9.98922,6.2144566,-72.24884,-134.3495,-156.28535,-86.7061,-3.7333782,25.357592,8.563587,6.292382,28.097109,34.820297,24.40855,13.841327,10.795033,6.714463,-87.177216,-165.56284,-203.19336,-190.22404,-136.27734,-82.50174,-49.11351,-28.37112,-14.663617,5.500246,13.686356,12.46656,10.809925,6.7211895,-80.24466,-150.53368,-181.97128,-169.61076,-120.82855,-69.42642,-37.44569,-20.557438,-12.44286,-4.335482,6.9332438,11.557,10.78839,6.704312,-63.10123,-118.64617,-143.98816,-133.98486,-91.75778,-48.416683,-21.677095,-9.042589,-4.435169,0.80634767,8.3696375,11.601351,10.777338,6.694768,-40.634296,-75.82742,-91.603645,-84.37744,-54.73987,-26.238565,-7.4557595,-0.4973168,4.6474986,8.450549,11.112428,11.875485,10.768273,6.6900024,-22.072365,-41.139507,-49.98591,-46.593296,-32.53934,-15.631155,-3.8400776,7.695138,10.39878,11.243198,11.759977,11.851325,10.7621765,6.6885176,-7.450892,-14.193295,-17.274523,-15.897409,-11.022264,-4.8979683,2.2386768,9.137987,11.36198,11.645264,11.826708,11.839588,10.758266,6.68786,-0.09709726,-0.70874393,-1.0136352,-0.49272692,2.954656,6.6844482,9.490752,11.307568,11.825096,11.865133,11.876653,11.837187,10.756505,6.6875935,6.9369497,10.877961,12.138055,12.2078495,12.181145,12.172935,12.187538,12.20842,12.219256,12.220331,12.216587,12.173153,11.060554,6.875646,6.9555387,10.942862,12.259516,12.350447,12.342672,12.342541,12.342446,12.342315,12.342091,12.341931,12.3364935,12.30161,11.218836,6.993924,6.0445385,9.518649,10.657213,10.737166,10.730383,10.730341,10.730341,10.730341,10.730341,10.730337,10.717913,10.694745,9.840804,6.182387,3.6080225,5.6954007,6.382625,6.433381,6.429735,6.429714,6.429714,6.429714,6.429714,6.429703,6.4162745,6.406957,5.949825,3.7952013
7.3910484,33.834522,103.89694,241.30577,387.37698,479.54288,473.95215,372.41516,221.99196,108.34424,70.4437,69.95978,58.670498,29.006954,3.5780344,3.0927448,20.85443,93.21575,191.19182,274.3802,323.52234,296.6996,189.22089,85.715775,45.134487,57.01655,54.54073,31.403992,-6.3109393,-35.2237,-89.28138,-144.97421,-166.9787,-100.14987,11.223059,89.61435,74.82921,18.339287,-9.632397,13.937162,28.963902,21.502512,-1.8600566,-47.978607,-121.76543,-196.61502,-236.24005,-222.39677,-159.99753,-87.425156,-43.74356,-25.402182,-19.255434,-12.734349,-4.7999015,4.903223,-28.486801,-87.44777,-166.82469,-175.00603,-134.4117,-93.269005,-69.14518,-42.08541,-19.650015,-17.311039,-11.508656,-8.481459,-4.8337736,-1.8437921,-50.55611,-138.7538,-254.69351,-312.36328,-196.8439,-38.630703,50.26514,76.87576,61.469803,30.481756,5.0165906,-0.5698081,2.1594386,2.6258266,-52.784668,-142.93224,-260.49747,-316.8743,-284.2718,-124.00413,10.352893,61.20472,63.027767,42.758965,20.976578,12.1164255,10.886903,6.7765446,-39.617535,-108.416374,-200.1338,-267.85846,-271.8539,-215.94255,-139.88608,-71.856064,-8.099501,13.038159,13.268493,10.854013,10.557392,6.7000165,-19.824165,-57.00721,-109.74315,-154.32262,-168.471,-148.57918,-108.46051,-65.33549,-30.24091,-9.233735,7.562549,11.054342,10.646564,6.6808767,-5.3119655,-17.866917,-37.441723,-56.590885,-66.05104,-62.188183,-48.049664,-30.875032,-15.31843,-4.1299934,7.1112547,11.572974,10.759125,6.691125,2.5326712,-0.61218965,-3.9710546,-8.309635,-11.494648,-12.092311,-9.875813,-6.1786947,-2.3802614,5.1328936,10.05982,12.120519,11.063064,6.876542,6.955359,10.942722,12.260674,12.358466,12.363832,12.377832,12.381685,12.3733015,12.358772,12.348165,12.338013,12.302108,11.219036,6.9939694,6.0445375,9.518646,10.6572075,10.737163,10.73038,10.730341,10.730341,10.730342,10.730344,10.730341,10.717917,10.694748,9.840805,6.182388,3.6080225,5.6954007,6.382625,6.433381,6.429735,6.429714,6.429714,6.429714,6.429714,6.429703,6.4162745,6.406957,5.949825,3.7952013
7.443032,74.931595,199.22198,256.82666,200.94736,95.89224,39.064514,33.126495,35.15742,26.472397,15.287397,9.07771,7.455635,4.7236176,-41.65492,-46.943027,70.03508,184.79253,187.53238,105.75422,38.49674,30.688913,39.45,34.508884,22.257038,13.25297,10.656911,6.875899,-48.273983,-94.23394,-98.41068,-0.06109608,110.90839,110.63035,56.27447,23.96908,24.605001,26.657673,20.303398,13.054049,10.605714,7.0115104,-41.87855,-83.57064,-107.86244,-94.94391,-25.175306,30.556492,12.670337,-9.400811,-7.1708903,7.7360983,12.729041,11.232771,9.829458,6.5026746,-41.044327,-73.095184,-66.331345,-69.58864,-59.845524,-45.484806,-35.706604,-31.983349,-16.347872,-4.2543645,6.18257,10.175148,9.830148,6.3429813,-56.287655,-93.10442,-87.40705,-104.34905,-122.2409,-85.76846,-50.934544,-26.230974,-11.197633,-1.8258059,6.4452233,10.700617,10.505868,6.6048517,-66.19397,-123.19201,-155.63467,-160.73982,-128.42424,-80.868866,-40.829823,-17.026468,-4.935012,5.6741824,9.607222,11.5269575,10.852574,6.7623525,-58.333527,-117.428986,-153.84018,-148.19897,-106.06379,-57.386127,-23.914534,-7.113955,2.9997764,10.379853,11.864732,11.901241,10.8667965,6.768376,-36.819138,-75.83617,-101.32635,-97.53716,-67.39027,-32.456867,-9.675306,1.3966494,8.291073,11.264373,11.950545,11.927667,10.857998,6.7570786,-14.43674,-31.237564,-43.469986,-42.664093,-29.438963,-12.490795,0.46207076,10.665253,11.980313,11.973242,11.965629,11.926637,10.844142,6.745439,-1.6053586,-5.0995307,-8.258354,-8.445375,-5.554583,-1.1701303,7.9376783,11.722006,12.325721,12.325614,12.321891,12.27906,11.156028,6.935785,7.0388002,11.101707,12.465362,12.55365,12.511374,12.477283,12.458627,12.454981,12.454849,12.454864,12.447549,12.41198,11.319252,7.057682,6.078592,9.579251,10.733685,10.815658,10.808569,10.808521,10.808519,10.808518,10.808518,10.808511,10.79421,10.770869,9.9128475,6.2296724,3.6193235,5.717996,6.413879,6.4659367,6.4621477,6.4621243,6.4621243,6.4621243,6.4621243,6.462115,6.447422,6.438442,5.9822917,3.8181002
2.7356832,1.088181,12.383046,56.807358,91.097145,80.4731,42.94722,14.231442,7.079787,8.059453,13.910507,27.575499,37.84411,28.582497,7.3022385,-8.37273,-18.942179,25.184923,85.650536,99.16647,64.87857,25.840094,11.112711,7.861145,7.2294893,16.015093,31.437307,25.648958,30.865025,58.441864,99.67634,168.95111,221.99567,201.98134,127.03878,57.144176,29.227238,17.347845,2.7572463,-4.0952024,8.113203,11.9453745,-13.527219,-3.4914608,91.17848,235.75955,326.8374,293.89987,186.23676,87.0628,41.700665,21.247458,6.338272,-13.300121,-14.063111,-6.4542804,-93.821785,-197.98444,-135.84958,86.32244,280.35815,303.25644,197.34354,78.78902,20.903744,-6.7013216,-17.21661,-23.939932,-17.774424,-9.052004,-110.819145,-239.05917,-321.3895,-287.92462,-41.461735,92.42433,90.89692,29.604546,-15.575844,-22.164818,-24.374874,-20.704384,-12.588673,-5.465815,-95.37366,-208.34949,-305.84427,-310.65045,-227.15167,-123.09065,-31.324665,-16.721548,-13.411056,-17.330694,-18.492699,-13.6366825,-6.3326187,-0.35636964,-59.427933,-132.22052,-197.71269,-212.71257,-169.12213,-98.42223,-43.02179,-14.620997,-7.3145514,-8.427088,-9.40558,-7.1805763,-2.4991684,1.9441162,-25.381111,-59.000057,-92.14507,-102.1307,-84.4374,-50.37244,-21.668207,-5.6956615,-0.86765516,-0.6635856,-0.88837206,0.41918245,4.7618003,4.3541756,-5.6294203,-14.761976,-24.812151,-28.592604,-24.259315,-13.935874,-4.758787,4.8685303,10.136978,11.908991,12.088106,12.021109,10.88699,6.7548246,3.2685683,3.000512,0.20912959,-0.47773898,1.3832042,6.0575976,9.643576,11.908022,12.330173,12.327769,12.322052,12.277377,11.153395,6.933866,7.0090976,11.033774,12.370159,12.464618,12.457644,12.457558,12.4565935,12.4556055,12.455106,12.454929,12.447483,12.411852,11.319103,7.057581,6.078586,9.57928,10.733804,10.815953,10.808976,10.808884,10.808715,10.808569,10.808521,10.808512,10.79421,10.770869,9.9128475,6.2296724,3.6193235,5.7179956,6.4138784,6.4659348,6.462147,6.462124,6.462124,6.4621243,6.4621243,6.462115,6.447422,6.438442,5.9822917,3.8181002
65.09394,187.14438,356.84796,456.7305,413.4054,251.52649,102.145164,26.894459,7.988039,7.1544557,7.2176814,7.2337904,6.5873737,4.069983,3.171999,58.668358,179.86018,307.61078,334.18222,236.27116,110.1303,33.220695,11.971508,10.937707,11.018157,11.074161,10.127955,6.2993474,-58.33042,-117.71289,-143.87262,-19.417482,106.00687,126.68451,75.92775,28.297674,12.6485615,11.777956,11.828479,11.910564,10.92628,6.8208704,-56.743607,-120.298256,-167.60898,-157.22665,-99.81896,-30.262697,14.578,15.73013,12.081253,11.797647,11.806723,11.865207,10.892941,6.81528,-44.275883,-92.06937,-124.4978,-120.56228,-83.135284,-39.483448,-10.12629,7.5563655,11.748498,11.82651,11.812347,11.832092,10.840106,6.781271,-30.923828,-62.75991,-80.96028,-72.24092,-44.660496,-19.139324,-2.3754506,8.778066,11.794585,11.866658,11.851917,11.844158,10.817396,6.754454,-22.170498,-44.054356,-54.611324,-44.105015,-22.521303,3.2506711,11.119242,11.71551,11.918727,11.8706455,11.8498955,11.828202,10.790422,6.732207,-14.609097,-28.878351,-35.413734,-27.703201,-12.710303,6.6769466,11.884205,11.986709,11.910097,11.873875,11.857231,11.827471,10.775231,6.7146144,-6.6343336,-13.867678,-17.588839,-15.2384815,-7.326752,2.2577658,10.59338,11.932148,11.899843,11.879748,11.866868,11.825942,10.757487,6.6948485,-0.58579665,-2.5339165,-3.9336908,-3.3967133,-0.7233068,6.9037466,10.94324,11.894049,11.890742,11.8861,11.88188,11.839987,10.7619915,6.6921067,6.4487677,9.26829,9.373534,9.307384,10.260604,11.413109,12.067665,12.223128,12.220929,12.219502,12.216872,12.173764,11.061161,6.876049,6.9553227,10.942557,12.259344,12.350566,12.343089,12.342986,12.342699,12.342321,12.342029,12.341905,12.336506,12.301622,11.218843,6.993927,6.0445375,9.518646,10.657208,10.737164,10.730381,10.730342,10.730341,10.730341,10.730341,10.730337,10.717913,10.694745,9.840804,6.182387,3.6080225,5.6954007,6.382625,6.433381,6.429735,6.429714,6.429714,6.429714,6.429714,6.429703,6.4162745,6.406957,5.949825,3.7952013
4.147426,6.435787,6.2364535,4.892685,6.808322,20.156267,47.32867,62.225388,51.743336,28.390413,11.606511,7.2470074,6.513273,4.0352254,6.298436,9.860261,8.044003,-0.23007789,-9.850985,-11.692565,11.725294,37.92378,43.365692,30.097277,15.571622,11.1433115,10.059811,6.2583766,6.7718687,10.682726,8.842756,-1.9301231,-14.97998,-23.650534,4.3400726,49.622375,77.70954,73.83939,55.08707,46.030224,41.163486,26.7402,6.9708066,13.516169,19.12027,22.458069,45.81934,115.89366,219.93411,309.41165,343.65646,304.97394,215.55492,133.03036,87.55244,50.545025,6.889032,15.548556,23.701435,24.552086,41.7521,108.59283,232.70222,350.1488,442.03064,462.29843,384.3648,245.78673,135.1403,59.031494,5.0470724,5.838016,-13.127043,-60.18721,-113.74617,-118.90931,-53.54204,34.01032,143.591,234.92636,257.7187,177.95036,94.223335,34.484814,2.0468335,-7.6121273,-32.764236,-86.38123,-165.39285,-246.21506,-295.50723,-306.56976,-276.9612,-173.6022,-33.42582,9.701508,7.136036,-3.6306055,-0.058338903,-7.877426,-30.670824,-77.274284,-144.47377,-213.90903,-264.2223,-285.64352,-279.00125,-243.4567,-178.36539,-112.56099,-59.30606,-24.412376,0.8377183,-5.1606092,-20.299679,-49.74677,-91.22705,-133.27788,-163.93172,-178.20117,-177.17761,-160.1688,-126.6238,-83.19621,-43.132248,-16.484169,3.5918,-1.2379444,-7.937877,-20.46833,-38.010307,-55.901405,-69.23836,-76.08681,-77.08589,-71.317604,-57.78268,-38.809,-20.278187,-7.7534614,6.0972857,6.7642584,0.6992212,-2.7450943,-6.698588,-10.793879,-13.939849,-15.708415,-16.337574,-15.470005,-12.734247,-8.364337,-3.982992,-1.4891236,6.9051843,10.918801,12.411417,12.773997,13.065319,13.24459,13.27135,13.239335,13.231264,13.230416,13.110809,12.889,11.636989,7.2370386,5.9219427,9.314705,10.47304,10.670037,10.853971,10.994375,11.02515,11.006126,11.004873,11.014672,10.988162,10.961053,10.150854,6.41913,3.4995322,5.4718018,6.067205,6.089413,6.144708,6.2242556,6.255024,6.2482834,6.2427216,6.2435136,6.2314906,6.2594376,5.92719,3.840561
4.181916,6.4833927,7.1977215,7.2473283,7.231515,7.1857557,7.05562,7.00138,7.190807,7.55058,7.7403326,7.6101995,6.7564154,4.120538,6.36319,9.975294,11.148927,11.284542,11.281868,11.16042,10.744471,10.314586,10.704147,13.361823,18.506422,24.496021,25.91319,17.273457,6.864602,11.248169,16.179918,29.827394,61.396755,111.84496,167.58574,206.98106,217.20049,208.71893,200.41328,199.51794,186.3934,114.40371,6.810375,11.066589,18.727419,44.292824,105.99789,218.09358,360.3319,478.44516,503.82254,419.2837,297.47626,215.76205,191.71907,121.69139,6.358195,8.458726,8.074456,9.500008,27.969368,82.48754,171.72607,257.41983,270.24692,189.85745,79.79839,23.338243,52.422237,55.555607,5.719453,3.9356945,-8.611004,-30.36576,-69.04224,-113.88785,-146.97745,-149.98962,-124.913704,-146.95905,-157.02466,-138.93365,-95.945946,-41.809177,5.4441895,1.2525762,-8.819999,-29.093937,-65.38847,-112.241135,-154.93263,-178.19878,-177.66257,-160.07732,-136.61568,-111.3104,-80.96854,-44.15525,5.8135386,2.287101,-5.979851,-19.89769,-43.932327,-73.945755,-100.13606,-113.560165,-111.82934,-98.80579,-80.92526,-61.704346,-42.1143,-22.08386,6.421981,5.986398,-2.0923681,-9.125062,-20.175976,-33.256607,-43.8605,-48.755867,-47.52324,-41.644894,-33.133305,-23.346296,-13.847464,-6.519593,6.785102,9.128546,4.994156,-2.1961505,-6.273954,-10.476497,-13.480867,-14.787042,-14.4889765,-12.93409,-10.21748,-6.430643,-2.2078173,1.9557599,7.0579777,10.981688,10.627942,6.5879107,0.29954723,-2.074191,-3.2581873,-4.0099115,-4.197101,-3.8638687,-3.2345269,-2.463084,-0.9340907,1.0333772,7.0834193,11.143536,12.153126,10.934256,9.063154,7.1143656,5.6638846,4.644387,4.413125,4.921115,5.280255,5.273872,5.059909,3.4182117,6.1210985,9.657785,10.836641,10.921746,10.905838,10.731937,10.248416,9.556681,9.117381,9.065926,9.060508,8.912713,8.13416,5.1380215,3.6287277,5.740493,6.4488597,6.5026464,6.4987087,6.498673,6.498655,6.498638,6.498621,6.49654,6.4662247,6.444395,5.988432,3.8280315
