PotEng, ML (PE), Error bar
32400.000010025135, 1.2233327125867912, 0.002684140067664479
32400.000010035365, 1.2233004530587719, 0.0026839462039492975
32400.000010071177, 1.2232681935307919, 0.002683752326230636
32400.00001007629, 1.2232359340027648, 0.0026835584345044207
32400.00001011722, 1.2232036744747925, 0.0026833645287688414
32400.00001011722, 1.2231714149467574, 0.002683170609019445
36099.999996267434, 1.2286564124162846, 0.0027493149734699835
36099.999996353836, 1.2286233552511043, 0.0027491162302049907
36099.999996418635, 1.228590298085893, 0.002748917472570736
36099.99999644024, 1.228557240920619, 0.0027487187005637245
36099.99999644024, 1.2285241837553138, 0.002748519914181216
36099.99999646251, 1.2284911265900407, 0.0027483211134208506
36099.99999647534, 1.2284580694247538, 0.0027481222982789575
36099.99999652664, 1.2284250122595228, 0.0027479234687532534
36100.000014146164, 1.228391955119677, 0.0027477246251453443
36100.000014155616, 1.2283588979543816, 0.0027475257668405514
36100.00001422177, 1.2283258407891682, 0.002747326894142889
39999.99999975444, 1.233767568131633, 0.002813008030125849
39999.99999982265, 1.2337337182087413, 0.0028128043586912945
39999.999999845386, 1.2336998682857878, 0.0028126006725073477
39999.999999970445, 1.2336660183629737, 0.0028123969715732285
40000.000000000284, 1.23363216844003, 0.002812193255882491
40000.00000000455, 1.2335983185170512, 0.0028119895254330686
40000.0000000216, 1.2335644685940896, 0.002811785780222383
40000.00000007276, 1.2335306186711748, 0.002811582020247578
40000.00000007276, 1.2334967687481901, 0.0028113782455040422
40000.00000007276, 1.2334629188252055, 0.0028111744559894043
40000.00000007276, 1.233429068902221, 0.0028109706517004513
44099.99998432656, 1.2388346255134992, 0.0028762733307644162
44099.999984355665, 1.2387999866991042, 0.0028760647464554645
44099.99998435641, 1.2387653478846723, 0.002875856147017561
44099.999984434, 1.2387307090703399, 0.0028756475324490543
44100.00000370528, 1.2386960702808052, 0.002875438903044178
44100.00000378884, 1.2386614314664768, 0.0028752302582022585
44100.00000383659, 1.238626792652102, 0.002875021598218096
44100.000003884335, 1.2385921538377271, 0.0028748129230889512
44100.000003884335, 1.2385575150232908, 0.0028746042328107856
48399.99998768203, 1.2439363546706719, 0.0029396323655642115
48399.99998779458, 1.2439009296991763, 0.0029394189078910107
48399.99998779458, 1.2438655047275424, 0.0029392054347139327
48400.00000808359, 1.243830079780831, 0.0029389919463316694
48400.000008158626, 1.2437946548092857, 0.002938778442141127
48400.00000820865, 1.2437592298377096, 0.0029385649224378655
48400.00000828368, 1.243723804866164, 0.0029383513872192446
48400.00000828368, 1.2436883798945266, 0.002938137836480403
48400.00000828368, 1.2436529549228892, 0.002937924270219066
52899.99999118813, 1.24901071790663, 0.0030027455235868018
52899.99999121428, 1.248974508699462, 0.0030025271976681293
52899.99999124043, 1.2489382994922935, 0.003002308855872937
52899.99999134502, 1.2489020902852173, 0.0030020904981988756
52899.99999137117, 1.2488658810780489, 0.003001872124640257
52899.999991423465, 1.2488296718709113, 0.0030016537351950975
52899.99999143408, 1.2487934626637247, 0.003001435329858966
52899.99999146269, 1.2487572534565592, 0.0030012169086292384
52899.99999152806, 1.2487210442494368, 0.0030009984715027105
52899.99999152806, 1.248684835042238, 0.00300078001847447
52899.99999152806, 1.2486486258350389, 0.003000561549541961
52899.99999152806, 1.24861241662784, 0.0030003430647017166
52900.00001285042, 1.2485762074455469, 0.003000124564250849
52900.0000128733, 1.248539998238371, 0.0029999060475849964
52900.000012948476, 1.248503789031256, 0.002999687515001712
57599.999995457074, 1.2538360520802088, 0.0030642764795774428
57599.99999547072, 1.2537990605249805, 0.003064053192771516
57599.999995511644, 1.2537620689697828, 0.003063829889693189
57599.999995515056, 1.2537250774145434, 0.0030636065703380302
57599.999995634425, 1.2536880858594333, 0.003063383234704545
57600.000017686034, 1.2536510943288213, 0.0030631598830834577
57600.000017808816, 1.2536141027737115, 0.0030629365148795405
57600.00001798617, 1.2535771112186624, 0.0030627131303857824
57600.00001798617, 1.2535401196634153, 0.003062489729595493
62499.99999988631, 1.258860771180527, 0.003126985552926194
62500.00000000267, 1.258822997830122, 0.003126757397402029
62500.00000000267, 1.2587852244795923, 0.003126529225226924
62500.00000011369, 1.2587474511291812, 0.0031263010364001717
62500.00000011369, 1.2587096777786515, 0.0031260728309152603
62500.00000011369, 1.2586719044281218, 0.003125844608769974
62500.00000011369, 1.258634131077592, 0.0031256163699606605
62500.00000011369, 1.258596357727062, 0.003125388114483672
62500.00000011369, 1.2585585843765323, 0.0031251598423353588
67599.99998065538, 1.2638717989124457, 0.0031896128873762264
67600.00000477371, 1.2638332437358029, 0.0031893798565976027
67600.00000477371, 1.2637946885343216, 0.0031891468084911507
67600.00000483282, 1.2637561333329013, 0.0031889137433541103
67600.00000486977, 1.263717578131458, 0.0031886806611817363
67600.00000496584, 1.2636790229300756, 0.0031884475619713046
72899.99998446196, 1.2689933699868656, 0.0032529473012357516
72899.99998452335, 1.268954031968502, 0.0032527094344451035
72899.99998483031, 1.268914693950382, 0.0032524715502612114
72899.99998487635, 1.268875355932003, 0.0032522336486741823
72899.9999848917, 1.2688360179135936, 0.00325199572968296
72899.99998490895, 1.2687966798951862, 0.003251757793284117
72899.9999849157, 1.2687573418767681, 0.0032515198394736772
72899.9999849224, 1.2687180038583503, 0.0032512818682479514
72899.9999849224, 1.2686786658399258, 0.0032510438796030305
72899.99998494158, 1.26863932782152, 0.0032508058735353958
72899.99998494542, 1.2685999898030993, 0.003250567850040814
72899.99998504519, 1.2685606517847734, 0.003250329809116784
72899.99998504519, 1.268521313766349, 0.003250091750757136
72900.00000991463, 1.2684819757725148, 0.003249853675256886
72900.0000100681, 1.2684426377542384, 0.0032496155820187066
72900.00001008729, 1.268403299735829, 0.0032493774713329934
72900.00001012182, 1.268363961717435, 0.003249139343197707
72900.0000101909, 1.2683246236990748, 0.003248901197609236
72900.0000101909, 1.2682852856806468, 0.0032486630345625084
72900.0000101909, 1.2682459476622183, 0.0032484248540545005
78399.99998955661, 1.2735429079471041, 0.0033128132995661
78399.99998958447, 1.2735027872507465, 0.0033125703445369744
78399.99998958844, 1.2734626665543662, 0.00331232737168713
78399.99998959243, 1.2734225458579858, 0.003312084381012917
78399.9999897118, 1.2733824251617154, 0.0033118413725117483
78399.9999897118, 1.2733423044653314, 0.0033115983461769875
78400.00001556601, 1.2733021837935792, 0.003311355302304528
78400.00001558191, 1.2732620630972067, 0.0033111122402937204
78400.00001561375, 1.273221942400849, 0.003310869160439095
78400.00001564957, 1.2731818217044955, 0.0033106260627365908
78400.0000156615, 1.273141701008119, 0.003310382947181949
78400.00001569334, 1.2731015803117616, 0.003310139813771745
78400.00001570924, 1.2730614596153886, 0.003309896662501625
78400.00001578883, 1.2730213389190768, 0.00330965349336858
78400.00001578883, 1.272981218222689, 0.003309410306367012
78400.00001578883, 1.2729410975263011, 0.0033091671014939027
84099.99999438865, 1.278229889087609, 0.0033735369307836605
84099.99999447107, 1.2781889849581511, 0.0033732889404192077
84099.99999450403, 1.2781480808286478, 0.0033730409318216284
84099.99999457202, 1.2781071766991767, 0.003372792904987843
84099.99999461943, 1.2780662725696867, 0.0033725448599132074
84099.99999462767, 1.2780253684401606, 0.0033722967965934885
84099.99999475131, 1.2779844643107405, 0.0033720487150263843
84099.99999475131, 1.277943560181207, 0.003371800615205205
84099.99999475131, 1.2779026560516733, 0.0033715524971272928
84100.00002136403, 1.2778617519465711, 0.00337130436108505
84100.00002149591, 1.2778208478171549, 0.0033710562064830324
84100.00002156185, 1.277779943687678, 0.0033708080336114538
84100.00002157834, 1.277739039558156, 0.003370559842466466
84100.00002163602, 1.2776981354286716, 0.003370311633045034
84100.00002175967, 1.2776572312992478, 0.003370063405343402
84100.00002175967, 1.2776163271697103, 0.0033698151593554125
84100.00002175967, 1.277575423040173, 0.0033695668950784077
89999.99999965212, 1.2828572420865987, 0.0034339374222203552
89999.9999998738, 1.282815553473371, 0.0034336843592928756
89999.99999990792, 1.2827738648599765, 0.0034334312777112306
90000.0000000017, 1.282732176246635, 0.003433178177473963
90000.00000003581, 1.2826904876332406, 0.0034329250585756585
90000.00000003581, 1.2826487990198157, 0.0034326719210124638
90000.00000016371, 1.2826071104065044, 0.003432418764781999
90000.00000016371, 1.2825654217930798, 0.003432165589877375
90000.00000016371, 1.282523733179655, 0.0034319123962958374
90000.00000016371, 1.2824820445662302, 0.0034316591840332497
90000.00000016371, 1.2824403559528055, 0.00343140595308548
96099.9999765846, 1.2877272624336482, 0.003495895301689143
96099.99997692823, 1.2876847871959114, 0.0034956372544289304
96100.00000566707, 1.2876423119826217, 0.003495379188415389
96100.00000579041, 1.2875998367446915, 0.003495121103047818
96100.00000579041, 1.287557361506655, 0.0034948629986201077
96100.0000057926, 1.2875148862686205, 0.003494604875129355
96100.00000581684, 1.2874724110306048, 0.0034943467325715353
96100.00000594901, 1.287429935792682, 0.0034940885709433237
96100.00000594901, 1.2873874605546456, 0.0034938303902379854
96100.00000594901, 1.287344985316609, 0.0034935721904526674
102399.99998168641, 1.2926411512957168, 0.003558226561271341
102399.99998197745, 1.292597886785124, 0.0035579635247512077
102399.99998208659, 1.2925546222743791, 0.0035577004687817725
102399.99998230487, 1.2925113577637253, 0.003557437393361678
102399.99998230487, 1.292468093252889, 0.0035571742984832804
102400.00001141598, 1.2924248287663629, 0.003556911184440182
102400.00001159788, 1.2923815642556749, 0.0035566480506384916
102400.00001179797, 1.2923382997450021, 0.0035563848973679487
102400.0000121072, 1.2922950352344202, 0.0035561217246251487
102400.0000121072, 1.2922517707235803, 0.003555858532401525
102400.0000121072, 1.2922085062127404, 0.0035555953206958904
102400.0000121072, 1.2921652417019005, 0.0035553320895039173
102400.0000121072, 1.2921219771910606, 0.0035550688388212787
102400.0000121072, 1.2920787126802207, 0.0035548055686436437
108899.99998770766, 1.2973802122261309, 0.0036195966753761214
108899.99998770999, 1.2973361558983956, 0.003619328547172853
108899.99998771705, 1.297292099570664, 0.0036190603991046026
108899.99998781084, 1.2972480432430031, 0.003618792231167769
108899.99998790464, 1.2972039869153418, 0.0036185240433570694
108899.99998790464, 1.2971599305876047, 0.003618255835667168
108899.99998790464, 1.2971158742598674, 0.003617987608094564
108899.99998790464, 1.2970718179321301, 0.003617719360634836
108899.99998790464, 1.2970277616043928, 0.003617451093283561
108900.00001800049, 1.2969837053010307, 0.003617182806333196
108900.00001800049, 1.2969396489732898, 0.003616914499185526
108900.00001803802, 1.2968955926455794, 0.0036166461721333976
108900.00001803802, 1.2968515363178386, 0.003616377825171638
108900.0000182631, 1.2968074799902798, 0.0036161094582984046
108900.00001863828, 1.2967634236628423, 0.003615841071508522
108900.00001863828, 1.2967193673351014, 0.0036155726647923822
115599.99999322018, 1.3020251655761839, 0.0036804979067105925
115599.99999345209, 1.301980314794428, 0.0036802246193237903
115599.99999369368, 1.3019354640126797, 0.003679951311641705
115599.99999387728, 1.3018906132308854, 0.0036796779836591603
115599.99999387728, 1.3018457624489466, 0.0036794046353704323
115599.99999387728, 1.3018009116670075, 0.0036791312667727523
115599.99999387728, 1.3017560608850687, 0.0036788578778615996
115600.00002476918, 1.3017112101274557, 0.003678584468929033
115600.00002533692, 1.30166635934596, 0.0036783110393827662
115600.00002554225, 1.3016215085641791, 0.0036780375895059535
122499.99999938723, 1.3069432314188505, 0.003743210139254274
122499.9999995066, 1.306897582514805, 0.0037429317819291674
122499.99999984482, 1.3068519336109277, 0.0037426534039034717
122499.99999998408, 1.3068062847068975, 0.003742375005168656
122499.99999999403, 1.3067606358027677, 0.0037420965857207426
122500.00000000397, 1.306714986898638, 0.0037418181455563288
122500.00000000521, 1.3066693379945016, 0.0037415396846707024
122500.00000000525, 1.3066236890903644, 0.003741261203059313
122500.00000022283, 1.306578040186394, 0.003740982700719574
122500.00000022283, 1.3065323912822566, 0.0037407041776427834
129599.99997304531, 1.3118721508532696, 0.003806150238266908
129599.99997322948, 1.3118256998330244, 0.003805866778931893
129600.00000620457, 1.311779248837374, 0.0038055832987835803
129600.00000632736, 1.3117327978170792, 0.003805299797216256
129600.00000657293, 1.3116863467968762, 0.003805016274527112
129600.00000665478, 1.3116398957765507, 0.0038047327307088085
129600.00000671105, 1.3115934447562057, 0.0038044491657578767
129600.00000671105, 1.3115469937358186, 0.0038041655796693195
129600.0000067111, 1.3115005427154318, 0.003803881972438923
129600.0000067571, 1.311454091695079, 0.0038035983440623715
129600.0000067571, 1.311407640674692, 0.0038033146945341007
129600.00000694126, 1.3113611896544428, 0.0038030310238514795
129600.00000694126, 1.3113147386340558, 0.003802747332006406
129600.00000694126, 1.3112682876136685, 0.003802463618995824
129600.00000694126, 1.3112218365932815, 0.0038021798848150027
136899.99997856413, 1.316573525353982, 0.0038678498253217806
136899.99997890063, 1.3165262685210661, 0.0038675611259532125
136899.99997932918, 1.3164790116882172, 0.0038672724050334974
136899.9999793949, 1.316431754855103, 0.0038669836625537463
136899.99997957365, 1.3163844980220714, 0.003866694898513381
136899.99997957365, 1.3163372411889092, 0.003866406112904966
136900.00001302306, 1.3162899843801896, 0.0038661173060240334
136900.0000136435, 1.3162427275474768, 0.0038658284772737253
136900.0000136961, 1.3161954707143493, 0.003865539626937388
136900.00001373814, 1.316148213881214, 0.0038652507550151595
136900.00001378937, 1.3161009570480853, 0.0038649618615023756
136900.0000140326, 1.3160537002150965, 0.003864672946395824
136900.0000140326, 1.3160064433819305, 0.0038643840096867837
136900.0000140326, 1.3159591865487643, 0.003864095051372573
144399.99998545853, 1.3213261581094249, 0.003930025566733343
144399.99998560976, 1.321278091369352, 0.003929731612168508
144399.99998585004, 1.321230024629343, 0.00392943763561421
144399.99998590135, 1.3211819578891986, 0.003929143637063081
144399.99998610656, 1.3211338911491641, 0.003928849616513179
144399.99998610656, 1.3210858244089831, 0.003928555573956429
144399.99998610656, 1.3210377576688022, 0.003928261509389682
144399.99998610656, 1.3209896909286212, 0.003927967422807994
144400.0000210864, 1.320941624213392, 0.00392767331451178
144400.0000211296, 1.3208935574732381, 0.003927379183885729
144400.00002118901, 1.3208454907330958, 0.003927085031230036
144400.00002121602, 1.3207974239929303, 0.00392679085653933
144400.00002124032, 1.3207493572527629, 0.003926496659808915
144400.00002149682, 1.3207012905127609, 0.003926202441035884
144400.00002149682, 1.320653223772576, 0.003925908200211023
152099.9999921256, 1.3260355231084713, 0.003992105446546221
152099.99999239162, 1.3259866422206348, 0.003991806177051726
152099.99999250247, 1.32593776133269, 0.0039915068851177045
152099.99999256898, 1.3258888804447142, 0.003991207570740058
152099.99999258007, 1.3258399995566996, 0.0039909082339136355
152099.99999258007, 1.3257911186686773, 0.00399060887463377
152099.99999259115, 1.3257422377806627, 0.003990309492895596
152099.9999926133, 1.3256933568926559, 0.0039900100886940595
152099.99999276848, 1.325644476004742, 0.0039897106620251435
152099.9999927962, 1.3255955951167389, 0.003989411212881563
152099.99999301234, 1.325546714228867, 0.0039891117412609554
152099.99999301234, 1.3254978333408447, 0.003988812247154804
152099.99999301234, 1.3254489524528223, 0.003988512730559889
152099.99999301234, 1.3254000715648, 0.003988213191471144
152099.99999301234, 1.3253511906767776, 0.0039879136298835004
152100.00002889056, 1.325302309813717, 0.003987614046097873
152100.00002893488, 1.3252534289257218, 0.003987314439497573
152100.00002906515, 1.3252045480377863, 0.00398701481038389
152100.00002933393, 1.325155667149947, 0.003986715158752192
159999.99999933608, 1.330548265970209, 0.004053138173522205
159999.99999960893, 1.3304985669377731, 0.00405283346065908
159999.9999999045, 1.3304488679053526, 0.004052528724884539
159999.99999994997, 1.3303991688727614, 0.0040522239661911355
159999.99999996135, 1.3303494698401468, 0.0040519191845755
159999.9999999784, 1.3302997708075364, 0.0040516143800328
160000.00000002957, 1.330250071774949, 0.0040513095525580925
160000.0000000523, 1.3302003727423422, 0.004051004702145678
160000.00000007503, 1.3301506737097353, 0.004050699828790617
160000.00000029104, 1.33010097467726, 0.004050394932489345
160000.00000029104, 1.3300512756446379, 0.004050090013233259
160000.00000029104, 1.3300015766120157, 0.00404978507101898
160000.00000029104, 1.3299518775793933, 0.004049480105841316
160000.00000029104, 1.329902178546771, 0.004049175117695086
160000.00000029104, 1.3298524795141486, 0.004048870106575094
160000.00000029104, 1.3298027804815264, 0.0040485650724761514
168100.00000691717, 1.3352119852286681, 0.004115277014301443
168100.0000071036, 1.3351614634525715, 0.004114966883776568
168100.00000715023, 1.3351109416763811, 0.0041146567298753385
168100.0000073833, 1.3350604199003155, 0.00411434655259515
168100.00000740658, 1.3350098981241096, 0.004114036351927459
168100.00000746484, 1.334959376347927, 0.004113726127868984
168100.0000074998, 1.3349088545717291, 0.004113415880413961
168100.00000764252, 1.334858332795603, 0.0041131056095581615
168100.0000076979, 1.3348078110194184, 0.004112795315294693
168100.00000772122, 1.3347572892432125, 0.004112484997618711
168100.0000079426, 1.3347067674671387, 0.004112174656526801
168100.0000079426, 1.3346562456909172, 0.004111864292010226
168100.0000079426, 1.3346057239146956, 0.004111553904065489
168100.0000079426, 1.3345552021384743, 0.0041112434926872925
168100.0000079426, 1.334504680362253, 0.004110933057870322
176399.99997584883, 1.3399335656151483, 0.00417796747719001
176399.99997599208, 1.3398822161340316, 0.0041776519088175
176399.99997653035, 1.339830866653173, 0.004177336316609192
176399.99997685154, 1.3397795171721725, 0.004177020700554766
176400.00001463015, 1.3397281677156796, 0.004176705060951864
176400.00001486889, 1.339676818234621, 0.004176389397191781
176400.00001496437, 1.3396254687534688, 0.0041760737095699494
176400.00001546572, 1.339574119272582, 0.004175757998085377
176400.00001553734, 1.3395227697914143, 0.004175442262725924
176400.00001553734, 1.3394714203101994, 0.004175126503489056
176400.00001557317, 1.3394200708290083, 0.0041748107203702246
176400.00001560897, 1.339368721347817, 0.004174494913363715
176400.0000158119, 1.3393173718667346, 0.00417417908246545
176400.0000159671, 1.3392660223856212, 0.0041738632276682825
176400.0000159671, 1.3392146729044065, 0.004173547348965923
176400.0000159671, 1.3391633234231919, 0.0041732314463541875
176400.0000159671, 1.339111973941977, 0.0041729155198276455
176400.0000159671, 1.3390606244607623, 0.004172599569380869
184899.99998398917, 1.3445055557776926, 0.004239927886478156
184899.99998407316, 1.3444533737789919, 0.004239606764966147
184899.99998407316, 1.3444011917802374, 0.004239285619128854
184899.99998412206, 1.344349009781514, 0.004238964448961791
184899.99998431758, 1.3442968277828848, 0.004238643254460206
184899.99998431758, 1.3442446457841304, 0.004238322035615864
184900.00002338676, 1.344192463810408, 0.0042380007927329865
184900.00002338676, 1.3441402818116495, 0.004237679525189581
184900.00002358228, 1.3440880998130162, 0.004237358233289893
184900.00002397338, 1.3440359178145083, 0.004237036917028379
184900.00002402725, 1.3439837358157842, 0.004236715576395295
184900.00002403752, 1.3439315538170324, 0.004236394211387414
184900.0000240589, 1.3438793718182875, 0.004236072821999614
184900.00002436445, 1.3438271898197245, 0.0042357514082285025
184900.00002436445, 1.343775007820966, 0.004235429970063879
193599.9999907559, 1.3492422660577783, 0.004303115129531269
193599.9999912061, 1.349189246130013, 0.00430278848019057
193599.99999148122, 1.3491362262021374, 0.004302461806048805
193599.99999153125, 1.3490832062741198, 0.0043021351070999326
193599.99999160628, 1.349030186346118, 0.004301808383340248
193599.99999160628, 1.3489771664180692, 0.004301481634763321
193599.9999917063, 1.3489241464900832, 0.004301154861364851
193599.99999173134, 1.3488711265620499, 0.004300828063137823
193599.99999186888, 1.3488181066340874, 0.004300501240078032
193599.99999186888, 1.3487650867060386, 0.004300174392177878
193599.9999918814, 1.3487120667779973, 0.004299847519432855
193599.9999919189, 1.348659046849972, 0.0042995206218374
193599.99999215652, 1.3486060269220723, 0.004299193699387199
193599.99999215652, 1.3485530069940233, 0.004298866752073186
193599.99999215652, 1.3484999870659742, 0.00429853977989153
193599.99999215652, 1.3484469671379253, 0.004298212782836562
193599.99999215652, 1.3483939472098763, 0.004297885760902597
193600.0000331347, 1.3483409273075109, 0.004297558714400824
202499.99999898704, 1.3538267278957223, 0.004365570491906431
202499.99999924283, 1.3537728647922276, 0.004365238193487965
202499.99999924283, 1.3537190016885747, 0.004364905869769811
202499.99999949863, 1.3536651385850798, 0.0043645735207500915
202499.99999975445, 1.3536112754815848, 0.0043642411464210745
202499.9999998056, 1.3535574123779635, 0.00436390874677542
202499.99999985675, 1.353503549274342, 0.004363576321808897
202500.0000000006, 1.3534496861707779, 0.004363243871516434
202500.0000001637, 1.3533958230672254, 0.004362911395891672
202500.00000036834, 1.3533419599636987, 0.004362578894928994
202500.00000036834, 1.3532880968600456, 0.004362246368620729
202500.00000036834, 1.3532342337563925, 0.004361913816962642
202500.00000036834, 1.3531803706527397, 0.004361581239948934
211599.99996553696, 1.3586944020532008, 0.00443001428331578
211599.9999657494, 1.358639689667416, 0.004429676410893189
211599.99996581153, 1.3585849772815395, 0.004429338512696367
211600.00000846933, 1.3585302649215394, 0.004429000589040204
211600.0000085347, 1.3584755525356609, 0.004428662639279489
211600.00000870466, 1.3584208401498459, 0.004428324663728755
211600.00000895307, 1.3583661277640786, 0.0044279866623819055
211600.00000895307, 1.3583114153781604, 0.004427648635230576
220899.99997306988, 1.3638636542576243, 0.0044966008829522425
220899.99997371106, 1.3638080855875354, 0.0044962575130291895
220899.9999741385, 1.3637525169173184, 0.004495914116880098
220900.00001721605, 1.3636969482726402, 0.004495570694816219
220900.00001734964, 1.363641379602243, 0.00449522724619798
220900.00001750994, 1.3635858109318617, 0.0044948837713374434
220900.00001760345, 1.3635302422614406, 0.004494540270227908
220900.00001791067, 1.3634746735911474, 0.004494196742865425
220900.00001791067, 1.36341910492067, 0.004493853189240118
220900.00001791067, 1.3633635362501928, 0.004493509609348239
220900.00001791067, 1.3633079675797157, 0.004493166003183766
230399.9999809006, 1.3688947933395084, 0.0045626093177697285
230399.99998150088, 1.3688383615220046, 0.004562260321000146
230399.99998171916, 1.3687819297042751, 0.0045619112975287136
230399.99998174646, 1.368725497886433, 0.004561562247350696
230399.99998188287, 1.3686690660686551, 0.004561213170462155
230399.99998188287, 1.3686126342507967, 0.004560864066855164
230399.9999825377, 1.3685562024333244, 0.004560514936529361
230399.9999825377, 1.368499770615466, 0.004560165779469052
230400.00002684555, 1.3684433388237136, 0.004559816595995963
230400.00002687285, 1.3683869070058672, 0.0045594673854579505
230400.00002724119, 1.3683304751882217, 0.00455911814817427
230400.00002724119, 1.3682740433703593, 0.004558768884133602
230400.00002724119, 1.3682176115524967, 0.004558419593332479
240099.9999906413, 1.3738369374088115, 0.0046283397766549855
240099.9999907945, 1.3737796356097884, 0.004627985046647778
240099.99999083628, 1.3737223338107003, 0.004627630289448013
240099.99999130977, 1.3736650320118633, 0.004627275505053351
240099.99999130977, 1.373607730212751, 0.004626920693451016
240099.99999130977, 1.3735504284136386, 0.00462656585463816
240099.99999130977, 1.3734931266145263, 0.004626210988608519
240099.99999130977, 1.373435824815414, 0.004625856095355832
240099.99999130977, 1.3733785230163016, 0.0046255011748738304
240100.00003694458, 1.3733212212436783, 0.0046251462274844255
249999.9999986926, 1.378979646270764, 0.004695609893305936
249999.99999971577, 1.3789214670195449, 0.0046952494550172915
249999.99999982948, 1.3788632877678029, 0.0046948889890504235
249999.99999988632, 1.3788051085160284, 0.004694528495405037
249999.99999989342, 1.3787469292642254, 0.0046941679740748
249999.99999992183, 1.3786887500124347, 0.004693807425053843
