PotEng, CCDF
10000.00000001819, 1.0001205400192863
10000.00000001819, 1.0
24999.999999931788, 0.9998794599807136
39999.999999845386, 0.9997589199614272
39999.999999902226, 0.9996383799421408
39999.99999995907, 0.9995178399228544
39999.99999995907, 0.999397299903568
39999.99999997328, 0.9992767598842816
39999.9999999946, 0.9991562198649951
40000.0000000017, 0.9990356798457087
40000.0000000017, 0.9989151398264223
40000.00000000881, 0.9987945998071359
40000.00000001592, 0.9986740597878495
40000.00000001592, 0.9985535197685632
40000.00000004434, 0.9984329797492768
40000.00000007276, 0.9983124397299904
40000.00000007276, 0.998191899710704
40000.00000007276, 0.9980713596914176
40000.00000007276, 0.9979508196721312
40000.00000007276, 0.9978302796528448
40000.00000007276, 0.9977097396335584
40000.00000007276, 0.997589199614272
40000.00000007276, 0.9974686595949855
40000.00000007276, 0.9973481195756991
40000.00000007276, 0.9972275795564127
40000.00000007276, 0.9971070395371263
40000.00000007276, 0.9969864995178399
40000.00000007276, 0.9968659594985535
40000.00000007276, 0.9967454194792671
40000.00000007276, 0.9966248794599807
40000.00000007276, 0.9965043394406943
40000.00000007276, 0.9963837994214079
64999.999999777174, 0.9962632594021215
89999.99999948159, 0.996142719382835
89999.99999948159, 0.9960221793635486
89999.99999948159, 0.9959016393442623
89999.99999948159, 0.9957810993249759
89999.99999965212, 0.9956605593056895
89999.99999982266, 0.9955400192864031
89999.99999982266, 0.9954194792671167
89999.99999982266, 0.9952989392478303
89999.99999982266, 0.9951783992285439
89999.99999982266, 0.9950578592092575
89999.99999982266, 0.9949373191899711
89999.99999982266, 0.9948167791706847
89999.99999982266, 0.9946962391513983
89999.99999982266, 0.9945756991321119
89999.99999986528, 0.9944551591128254
89999.99999992923, 0.994334619093539
89999.9999999612, 0.9942140790742526
89999.99999997186, 0.9940935390549662
89999.99999998251, 0.9939729990356798
89999.99999999318, 0.9938524590163934
89999.99999999318, 0.993731918997107
89999.99999999318, 0.9936113789778206
89999.99999999318, 0.9934908389585342
89999.99999999318, 0.9933702989392478
89999.99999999318, 0.9932497589199615
89999.99999999318, 0.9931292189006751
89999.99999999318, 0.9930086788813887
89999.99999999318, 0.9928881388621023
89999.99999999318, 0.9927675988428158
90000.00000007843, 0.9926470588235294
90000.00000016371, 0.992526518804243
90000.00000016371, 0.9924059787849566
90000.00000016371, 0.9922854387656702
90000.00000016371, 0.9921648987463838
90000.00000016371, 0.9920443587270974
90000.00000016371, 0.991923818707811
90000.00000016371, 0.9918032786885246
90000.00000016371, 0.9916827386692382
90000.00000016371, 0.9915621986499518
90000.00000016371, 0.9914416586306654
90000.00000016371, 0.991321118611379
90000.00000016371, 0.9912005785920925
90000.00000016371, 0.9910800385728061
90000.00000016371, 0.9909594985535197
90000.00000016371, 0.9908389585342333
90000.00000016371, 0.9907184185149469
90000.00000016371, 0.9905978784956606
90000.00000016371, 0.9904773384763742
90000.00000016371, 0.9903567984570878
