Wall time,Step,Value
1645968290.8468306,391,2.62256980931852e-05
1645968300.3816156,393,2.6106490622623824e-05
1645968309.8743453,395,2.6046887796837837e-05
1645968323.9554284,398,2.5927682145265862e-05
1645968347.5208218,403,2.568926902313251e-05
1645968356.9802995,405,2.5629666197346523e-05
1645968380.5753775,410,2.545085590099916e-05
1645968399.530344,414,2.5331650249427184e-05
1645968404.2678518,415,2.5272047423641197e-05
1645968409.055381,416,2.521244459785521e-05
1645968437.481195,422,2.5093238946283236e-05
1645968442.2712996,423,2.4974033294711262e-05
1645968456.4462855,426,2.491442864993587e-05
1645968461.2537987,427,2.4854825824149884e-05
1645968480.228807,431,2.4676017346791923e-05
1645968503.885143,436,2.4497207050444558e-05
1645968508.6409006,437,2.4497207050444558e-05
1645968513.3927944,438,2.4437602405669168e-05
1645968522.785364,440,2.4378001398872584e-05
1645968532.2436771,442,2.425879574730061e-05
1645968541.6800802,444,2.419919110252522e-05
1645968546.386497,445,2.413958645774983e-05
1645968555.8424819,447,2.4139588276739232e-05
1645968574.7532291,451,2.3960777980391867e-05
1645968584.2603447,453,2.3960777980391867e-05
1645968603.337194,457,2.3781969503033906e-05
1645968622.3613513,461,2.3662763851461932e-05
1645968627.127967,462,2.366276203247253e-05
1645968646.129352,466,2.3543556380900554e-05
1645968650.8969247,467,2.3543556380900554e-05
1645968660.3604727,469,2.3483951736125164e-05
1645968669.7998,471,2.3424348910339177e-05
1645968688.816353,475,2.3364744265563786e-05
1645968693.5280159,476,2.336474608455319e-05
1645968717.217349,481,2.3305143258767202e-05
1645968721.9220839,482,2.3245538613991812e-05
1645968736.0173695,485,2.318593760719523e-05
1645968750.2167823,488,2.3126332962419838e-05
1645968754.9501548,489,2.3066728317644447e-05
1645968759.6624742,490,2.3126332962419838e-05
1645968769.1461384,492,2.306673013663385e-05
1645968783.3196983,495,2.3007127310847864e-05
1645968802.1806397,499,2.2947522666072473e-05
1645968821.12763,503,2.2887918021297082e-05
1645968825.8786957,504,2.288792165927589e-05
1645968854.3302636,510,2.28283170145005e-05
1645968859.0358107,511,2.28283170145005e-05
1645968863.7869568,512,2.28283170145005e-05
1645968868.467223,513,2.28283170145005e-05
1645968873.1675282,514,2.28283170145005e-05
1645968877.9048958,515,2.28283170145005e-05
1645968892.0924485,518,2.276871418871451e-05
1645968896.7680254,519,2.276871418871451e-05
1645968901.4413726,520,2.2768712369725108e-05
1645968967.7515368,534,2.2709111362928525e-05
1645968972.53234,535,2.2709111362928525e-05
1645968981.9903862,537,2.2709111362928525e-05
1645968986.6629589,538,2.2709111362928525e-05
1645968991.4286623,539,2.2709111362928525e-05
1645969000.883239,541,2.2709111362928525e-05
1645969010.3196304,543,2.2709111362928525e-05
1645969019.8069916,545,2.2709111362928525e-05
1645969029.3132226,547,2.2709111362928525e-05
1645969034.0753324,548,2.2709111362928525e-05
1645969048.3508966,551,2.2709111362928525e-05
1645969057.7915387,553,2.2709111362928525e-05
1645969071.96864,556,2.2768716007703915e-05
1645969076.7231863,557,2.270910954393912e-05
1645969105.023499,563,2.270910954393912e-05
1645969109.7676744,564,2.2768716007703915e-05
1645969114.5037751,565,2.270910954393912e-05
1645969133.5023603,569,2.2709111362928525e-05
1645969147.6203318,572,2.2649508537142538e-05
1645969157.0957115,574,2.2709111362928525e-05
1645969171.3055956,577,2.2589902073377743e-05
1645969190.2451274,581,2.2649506718153134e-05
1645969209.2742102,585,2.2649506718153134e-05
1645969214.005374,586,2.2709111362928525e-05
1645969228.2439072,589,2.2649506718153134e-05
1645969237.751317,591,2.2709111362928525e-05
1645969242.497632,592,2.2709111362928525e-05
1645969256.645089,595,2.2709111362928525e-05
1645969266.0526857,597,2.2649506718153134e-05
1645969275.6074083,599,2.270910954393912e-05
1645969280.30766,600,2.276871418871451e-05
1645969294.4746928,603,2.2709111362928525e-05
1645969299.2526293,604,2.2768716007703915e-05
1645969322.8876781,609,2.2649506718153134e-05
1645969346.4714746,614,2.2709111362928525e-05
1645969351.120535,615,2.270910954393912e-05
1645969360.6107376,617,2.2709111362928525e-05
1645969379.4848263,621,2.270910954393912e-05
1645969388.9385295,623,2.2768712369725108e-05
1645969393.6361113,624,2.276871418871451e-05
1645969407.86501,627,2.2709111362928525e-05
1645969417.347328,629,2.2709111362928525e-05
1645969422.0751133,630,2.28283170145005e-05
1645969440.9272172,634,2.276871418871451e-05
1645969459.7231863,638,2.28283170145005e-05
1645969473.9962437,641,2.28283170145005e-05
1645969478.751077,642,2.28283170145005e-05
1645969483.4889753,643,2.2768712369725108e-05
1645969488.2360535,644,2.288792165927589e-05
1645969492.989937,645,2.2768712369725108e-05
1645969516.292484,650,2.2947524485061876e-05
1645969525.5874271,652,2.2947524485061876e-05
1645969530.264687,653,2.2828315195511095e-05
1645969539.5689182,655,2.2887919840286486e-05
1645969544.2593036,656,2.3066731955623254e-05
1645969558.3851097,659,2.3007127310847864e-05
1645969567.8459804,661,2.3066731955623254e-05
1645969600.785282,668,2.3126332962419838e-05
1645969614.948144,671,2.318593760719523e-05
1645969638.7100725,676,2.318593760719523e-05
1645969643.4005613,677,2.318593760719523e-05
1645969662.2400439,681,2.3126332962419838e-05
1645969681.201102,685,2.318593760719523e-05
1645969695.410639,688,2.318593760719523e-05
1645969719.1278543,693,2.3245540432981215e-05
1645969728.6040304,695,2.3245540432981215e-05
1645969738.1444027,697,2.3245540432981215e-05
1645969742.855585,698,2.3305143258767202e-05
1645969752.3428233,700,2.3305143258767202e-05
1645969766.453047,703,2.3305143258767202e-05
1645969780.677969,706,2.3364747903542593e-05
1645969804.3318207,711,2.342435072932858e-05
1645969827.9797673,716,2.342435072932858e-05
1645969837.395106,718,2.3424348910339177e-05
1645969851.5791218,721,2.3483953555114567e-05
1645969856.3108199,722,2.3483953555114567e-05
1645969865.779674,724,2.3483953555114567e-05
