Wall time,Step,Value
1645966453.167492,4,0.004599045962095261
1645966457.8133245,5,0.025426262989640236
1645966485.88269,11,0.06743119657039642
1645966504.5449548,15,0.03518010675907135
1645966509.2193706,16,0.03986251354217529
1645966523.3709905,19,0.04916490986943245
1645966528.060113,20,0.041965022683143616
1645966532.821174,21,0.034864433109760284
1645966542.5028281,23,0.030824705958366394
1645966547.236945,24,0.03217340633273125
1645966561.3705854,27,0.026973914355039597
1645966566.0646362,28,0.022466467693448067
1645966617.8915803,39,0.006458517163991928
1645966627.346795,41,0.005766453221440315
1645966660.5753932,48,0.0024324392434209585
1645966665.3262172,49,0.002274333266541362
1645966670.0723162,50,0.00216852524317801
1645966679.5262668,52,0.0019849841482937336
1645966693.8144875,55,0.0016131062293425202
1645966708.013039,58,0.001255275565199554
1645966722.293816,61,0.0010750063229352236
1645966727.0323277,62,0.0010367471259087324
1645966731.7195084,63,0.0010040579363703728
1645966736.4930556,64,0.0009757500374689698
1645966745.988776,66,0.0009189420379698277
1645966750.7935224,67,0.0008870160672813654
1645966755.4902642,68,0.0008541364804841578
1645966760.2377145,69,0.000821503228507936
1645966769.63101,71,0.0007617850787937641
1645966774.4099,72,0.0007364894263446331
1645966802.8103762,78,0.0006410072091966867
1645966812.240657,80,0.0006171902059577405
1645966826.4826233,83,0.000578228326048702
1645966840.8419695,86,0.000545312010217458
1645966859.8184185,90,0.0005165670299902558
1645966907.0106335,100,0.00046253803884610534
1645966925.9628215,104,0.0004459455085452646
1645966940.1591158,107,0.0004360811144579202
1645966944.930124,108,0.0004332714597694576
1645966954.3022182,110,0.00042786786798387766
1645966987.531545,117,0.00041256361873820424
1645967011.1662366,122,0.0004029592382721603
1645967030.1529207,126,0.00039593075052835047
1645967034.9017122,127,0.00039436446968466043
1645967044.3477328,129,0.00039139919681474566
1645967053.8452108,131,0.00038863817462697625
1645967082.204332,137,0.00038109326851554215
1645967086.9529188,138,0.00037984197842888534
1645967120.1441545,145,0.00037159895873628557
1645967129.6083405,147,0.00036949265631847084
1645967134.3564656,148,0.0003684968687593937
1645967148.553443,151,0.0003656084300018847
1645967181.872309,158,0.00035908722202293575
1645967196.152564,161,0.0003564152284525335
1645967205.6827042,163,0.00035470922011882067
1645967215.2215803,165,0.0003530557733029127
1645967243.7578304,171,0.00034826615592464805
1645967248.4923482,172,0.0003474604163784534
1645967253.219114,173,0.0003466787457000464
1645967276.9444098,178,0.00034286873415112495
1645967295.8471892,182,0.00033996280399151146
1645967310.115903,185,0.0003378530964255333
1645967314.8532252,186,0.0003371490747667849
1645967319.6068316,187,0.0003364682197570801
1645967338.5639982,191,0.000333727482939139
1645967343.325162,192,0.00033305646502412856
1645967348.0541873,193,0.0003324093122500926
1645967381.3793561,200,0.0003279081138316542
1645967395.6351678,203,0.0003260487865190953
1645967400.4014008,204,0.0003254275070503354
1645967405.1404552,205,0.0003248279099352658
1645967409.90848,206,0.00032421445939689875
1645967419.4628677,208,0.0003229991707485169
1645967438.4194767,212,0.0003205944667570293
1645967447.9039245,214,0.00031938619213178754
1645967457.463755,216,0.0003182095242664218
1645967476.4339478,220,0.00031580132781527936
1645967481.267056,221,0.0003151888959109783
1645967486.1154509,222,0.00031457768636755645
1645967500.7238805,225,0.00031273954664357007
1645967525.2533615,230,0.00030970785883255303
1645967574.006967,240,0.00030364602571353316
1645967583.4781654,242,0.0003024800680577755
1645967597.7484825,245,0.00030074582900851965
1645967602.4918337,246,0.00030014885123819113
1645967607.2393744,247,0.0002995913091581315
1645967645.2556224,255,0.00029521522810682654
1645967664.292605,259,0.0002931266790255904
1645967669.0361059,260,0.00029262283351272345
1645967673.8278031,261,0.0002920858678407967
1645967725.9965632,272,0.0002866768918465823
1645967740.2958486,275,0.0002852741745300591
1645967749.7395625,277,0.000284347654087469
1645967759.1802247,279,0.0002834348997566849
1645967768.6951592,281,0.0002825325937010348
1645967778.2447085,283,0.00028165936237201095
1645967792.4216354,286,0.00028034605202265084
1645967806.8118832,289,0.0002790807338897139
1645967816.2997036,291,0.00027824105927720666
1645967840.1156812,296,0.00027621653862297535
1645967849.600507,298,0.0002754544548224658
1645967854.3237357,299,0.0002750599815044552
1645967892.3622785,307,0.00027209005202166736
1645967901.795324,309,0.0002713962458074093
1645967920.6889458,313,0.00027002347633242607
1645967939.6365771,317,0.0002686745428945869
1645967949.1285434,319,0.0002680325706023723
1645967953.8514342,320,0.0002677147276699543
1645967968.107226,323,0.0002667767694219947
1645968039.2930224,338,0.00026244809851050377
1645968044.0423725,339,0.0002621724852360785
1645968067.7525055,344,0.0002608386566862464
1645968077.2001667,346,0.0002603275643195957
1645968081.9790573,347,0.0002600837324280292
1645968110.4872637,353,0.00025858066510409117
1645968120.048565,355,0.00025809701764956117
1645968139.1413517,359,0.0002571331860963255
1645968158.1250968,363,0.0002561593137215823
1645968162.919966,364,0.00025590325822122395
1645968167.7261803,365,0.0002556635008659214
1645968172.4364114,366,0.0002554047096055001
1645968177.1829371,367,0.0002551439101807773
1645968181.9249349,368,0.0002548988559283316
1645968234.1539128,379,0.0002521504065953195
1645968271.9159913,387,0.0002503662253729999
1645968290.84669,391,0.0002495845255907625
1645968300.3814654,393,0.0002492033818271011
1645968309.8742201,395,0.0002488525933586061
1645968323.9552732,398,0.0002483372809365392
1645968347.5203955,403,0.0002475250221323222
1645968356.9801745,405,0.00024722894886508584
1645968380.5749438,410,0.0002465040597599
1645968399.5298438,414,0.0002459530660416931
1645968404.2674448,415,0.00024580821627750993
1645968409.0552611,416,0.0002456633956171572
1645968437.4807162,422,0.00024487561313435435
1645968442.2710612,423,0.0002447164442855865
1645968456.4461381,426,0.0002443258708808571
1645968461.253259,427,0.00024418614339083433
1645968480.2286813,431,0.00024364337150473148
1645968503.884758,436,0.0002429849555483088
1645968508.6407537,437,0.00024286593543365598
1645968513.392391,438,0.00024272699374705553
1645968522.7852144,440,0.00024247408146038651
1645968532.243384,442,0.00024220161139965057
1645968541.6795597,444,0.00024194797151722014
1645968546.3863626,445,0.0002418106305412948
1645968555.842348,447,0.00024157509324140847
1645968574.753112,451,0.00024104742624331266
1645968584.2601898,453,0.00024081037554424256
1645968603.337056,457,0.00024027909967117012
1645968622.3609302,461,0.00023976070224307477
1645968627.1278293,462,0.00023963613784871995
1645968646.1291986,466,0.0002390919253230095
1645968650.8966515,467,0.00023896025959402323
1645968660.360349,469,0.0002386712731095031
1645968669.799653,471,0.0002383730316068977
1645968688.8162296,475,0.00023775993031449616
1645968693.5278845,476,0.00023760735348332673
1645968717.2169948,481,0.0002368276473134756
1645968721.9212663,482,0.0002366624103160575
1645968736.0168986,485,0.00023624712775927037
1645968750.2166398,488,0.0002358591154916212
1645968754.9500325,489,0.00023572139616589993
1645968759.662005,490,0.00023562552814837545
1645968769.1458337,492,0.00023538361710961908
1645968783.319583,495,0.00023503490956500173
1645968802.1804805,499,0.00023461412638425827
1645968821.1274822,503,0.00023419814533554018
1645968825.8785481,504,0.0002341083309147507
1645968854.3301117,510,0.0002335159806534648
1645968859.0356796,511,0.00023341890482697636
1645968863.786825,512,0.00023332421551458538
1645968868.4670699,513,0.0002332312287762761
1645968873.1673534,514,0.00023313515703193843
1645968877.904774,515,0.00023304720525629818
1645968892.0922847,518,0.00023275078274309635
1645968896.7678728,519,0.00023266265634447336
1645968901.4409444,520,0.00023256507120095193
1645968967.7514186,534,0.00023128013708628714
1645968972.532216,535,0.00023119174875319004
1645968981.9902039,537,0.00023101456463336945
1645968986.662459,538,0.00023092643823474646
1645968991.428537,539,0.00023083793348632753
1645969000.8831165,541,0.00023066304856911302
1645969010.319512,543,0.00023048889124765992
1645969019.8068635,545,0.00023031694581732154
1645969029.3130999,547,0.00023014438920654356
1645969034.0752072,548,0.00023006249102763832
1645969048.350748,551,0.00022980492212809622
1645969057.7913759,553,0.00022964522941038013
1645969071.9685009,556,0.0002294223668286577
1645969076.7230637,557,0.00022931180137675256
1645969105.0233557,563,0.00022883318888489157
1645969109.7675462,564,0.00022877943411003798
1645969114.5036545,565,0.0002286766393808648
1645969133.5022311,569,0.0002283636713400483
1645969147.6202064,572,0.00022811267990618944
1645969157.0955698,574,0.00022797469864599407
1645969171.3054686,577,0.00022770531359128654
1645969190.2449973,581,0.00022742927831131965
1645969209.2740629,585,0.00022713359794579446
1645969214.0052562,586,0.00022708773030899465
1645969228.243503,589,0.00022685299336444587
1645969237.7511885,591,0.0002267317904625088
1645969242.497518,592,0.0002266698284074664
1645969256.6449373,595,0.0002264601062051952
1645969266.0525455,597,0.00022631029423791915
1645969275.6072712,599,0.0002261992049170658
1645969280.3075237,600,0.0002261743793496862
1645969294.4738913,603,0.00022598140640184283
1645969299.252483,604,0.00022595621703658253
1645969322.887525,609,0.00022557107149623334
1645969346.4713414,614,0.0002252400736324489
1645969351.1204095,615,0.0002251526020700112
1645969360.6106143,617,0.000225013995077461
1645969379.4835808,621,0.00022474986326415092
1645969388.9380546,623,0.0002246516669401899
1645969393.6359305,624,0.00022461244952864945
1645969407.8642268,627,0.00022443712805397809
1645969417.347005,629,0.00022433692356571555
1645969422.074714,630,0.0002243321796413511
1645969440.9269848,634,0.0002240262256236747
1645969459.723053,638,0.00022371562954504043
1645969473.9960938,641,0.00022344457102008164
1645969478.7506945,642,0.0002233925915788859
1645969483.4888415,643,0.00022328802151605487
1645969488.2355645,644,0.00022330103092826903
1645969492.9897993,645,0.00022321096912492067
1645969516.2921703,650,0.0002237795270048082
1645969525.5872996,652,0.00022442966292146593
1645969530.2640224,653,0.00022457200975622982
1645969539.5687706,655,0.00022459321189671755
1645969544.259178,656,0.00022438490123022348
1645969558.384845,659,0.00022252646158449352
1645969567.8458517,661,0.00022175910999067128
1645969600.785149,668,0.00022198249644134194
1645969614.9479978,671,0.00022138544591143727
1645969638.709935,676,0.00022105585958343
1645969643.4001286,677,0.00022104640083853155
1645969662.2399142,681,0.00022074038861319423
1645969681.200718,685,0.0002204992197221145
1645969695.410501,688,0.00022040563635528088
1645969719.127724,693,0.0002201490569859743
1645969728.602659,695,0.0002200385060859844
1645969738.1442394,697,0.0002199501177528873
1645969742.855407,698,0.0002199317968916148
1645969752.3421662,700,0.00021985307103022933
1645969766.4525092,703,0.0002197103458456695
1645969780.6778562,706,0.00021958036813884974
1645969804.3316786,711,0.00021937346900813282
1645969827.979643,716,0.00021913755335845053
1645969837.3949513,718,0.0002190444356529042
1645969851.5789876,721,0.00021892631775699556
1645969856.3106618,722,0.00021888263290748
1645969865.779507,724,0.0002187917853007093
1645969875.2364976,726,0.00021871810895390809
1645969879.9641814,727,0.00021867110626772046
1645969889.4395292,729,0.0002185786288464442
1645969894.1680677,730,0.00021853501675650477
1645969903.65657,732,0.00021844338334631175
1645969908.4021108,733,0.00021841686975676566
1645969913.1121001,734,0.00021835402003489435
1645969936.7226572,739,0.00021814565116073936
1645969955.6078544,743,0.00021798246598336846
1645969965.1828027,745,0.0002178931317757815
1645970021.9888382,757,0.0002173907996620983
1645970031.4135282,759,0.00021730104344896972
1645970059.8027136,765,0.00021707014821004122
1645970064.5235393,766,0.0002170066291000694
1645970078.8292987,769,0.0002169094223063439
1645970083.5722213,770,0.0002168460050597787
1645970097.725564,773,0.0002167307393392548
1645970111.9037075,776,0.00021659693447872996
1645970116.6397908,777,0.00021655285672750324
1645970126.0489771,779,0.00021646512323059142
1645970130.7657948,780,0.00021642132196575403
1645970135.5210242,781,0.00021639505575876683
1645970140.2545297,782,0.0002163694880437106
1645970144.9953969,783,0.00021630780247505754
1645970173.4119825,789,0.00021608584211207926
1645970187.6685123,792,0.00021595609723590314
1645970249.3362222,805,0.0002154418471036479
1645970254.078942,806,0.00021540059242397547
1645970258.8452497,807,0.00021535865380428731
1645970263.6172166,808,0.00021531741367653012
1645970277.74371,811,0.00021519298024941236
1645970315.7441025,819,0.00021488989295903593
1645970320.4752333,820,0.00021484587341547012
1645970358.4660606,828,0.0002144747704733163
1645970363.1666908,829,0.00021441532589960843
1645970382.140723,833,0.00021417696552816778
1645970386.9039164,834,0.00021411560010164976
1645970396.4163985,836,0.00021400781406555325
1645970401.148096,837,0.00021396041847765446
1645970415.359652,840,0.00021385129366535693
1645970420.0924017,841,0.0002137943811248988
1645970434.4272578,844,0.0002136982511729002
1645970443.928096,846,0.00021362421102821827
1645970467.6733367,851,0.00021346411085687578
