Wall time,Step,Value
1645970752.4190495,911,0.0002913774806074798
1645970757.1677198,912,0.00029132800409570336
1645970771.2847934,915,0.00029118379461579025
1645970790.2057984,919,0.0002909937174990773
1645970794.913131,920,0.0002909455797635019
1645970804.4366887,922,0.0002908511087298393
1645970837.5892818,929,0.0002905250294134021
1645970847.1233718,931,0.00029043277027085423
1645970851.8956063,932,0.0002903874556068331
1645970856.6930861,933,0.0002903410932049155
1645970889.8786364,940,0.0002900235413108021
1645970904.0244765,943,0.0002898897510021925
1645970918.311314,946,0.00028975598979741335
1645970937.3011367,950,0.0002895822108257562
1645970951.4029582,953,0.0002894508361350745
1645970965.6912668,956,0.000289321003947407
1645970989.5155046,961,0.0002891032781917602
1645971003.72945,964,0.0002889696916099638
1645971013.2053618,966,0.0002888802264351398
1645971022.6730173,968,0.0002887890732381493
1645971027.4091232,969,0.0002887430600821972
1645971074.7046275,979,0.00028829468647018075
1645971079.4348428,980,0.0002882501867134124
1645971093.5845325,983,0.00028811683296225965
1645971112.4882944,987,0.0002879415696952492
1645971131.4720275,991,0.0002877690421883017
1645971140.936725,993,0.00028768350603058934
1645971150.396552,995,0.00028759727138094604
1645971159.9323907,997,0.0002875106583815068
1645971169.3428562,999,0.0002874236088246107
1645971174.0665677,1000,0.0002873802150133997
1645971188.255036,1003,0.0002872518089134246
1645971192.9759245,1004,0.00028720867703668773
1645971197.766454,1005,0.00028716749511659145
1645971207.3051267,1007,0.00028708367608487606
1645971231.1244245,1012,0.0002868762821890414
1645971240.5912945,1014,0.0002867931907530874
1645971250.0922296,1016,0.0002867110597435385
1645971283.379449,1023,0.00028642549295909703
1645971302.3450205,1027,0.00028626585844904184
1645971311.8424497,1029,0.00028618876240216196
1645971345.082443,1036,0.0002859185915440321
1645971349.8313856,1037,0.0002858801744878292
1645971354.6177578,1038,0.00028584172832779586
1645971359.3817403,1039,0.0002858036896213889
1645971364.2133136,1040,0.0002857653598766774
1645971383.2289174,1044,0.00028561445651575923
1645971397.473727,1047,0.0002855018828995526
1645971444.9763284,1057,0.00028513226425275207
1645971454.4946268,1059,0.00028505976661108434
1645971463.9794886,1061,0.0002849870070349425
1645971473.492585,1063,0.00028491357807070017
1645971487.7297664,1066,0.0002848034491762519
1645971497.2873516,1068,0.00028473109705373645
1645971506.8254485,1070,0.00028465953073464334
1645971511.562153,1071,0.0002846218994818628
1645971516.277788,1072,0.0002845877315849066
1645971521.0261085,1073,0.00028455036226660013
1645971525.8073575,1074,0.0002845152048394084
1645971530.5432067,1075,0.00028447838849388063
1645971544.805726,1078,0.0002843707043211907
1645971559.1188025,1081,0.00028426479548215866
1645971582.7351646,1086,0.0002840880479197949
1645971587.414192,1087,0.00028405481134541333
1645971592.1372092,1088,0.00028401808231137693
1645971611.145513,1092,0.00028387593920342624
1645971644.355493,1099,0.0002836274798028171
1645971653.7548306,1101,0.0002835571067407727
1645971663.2210374,1103,0.00028348740306682885
1645971667.9169385,1104,0.00028345364262349904
1645971672.6430085,1105,0.00028341851430013776
1645971687.0757425,1108,0.00028331633075140417
1645971696.639886,1110,0.00028324840241111815
1645971706.1597273,1112,0.00028318114345893264
1645971710.8702393,1113,0.00028314918745309114
1645971720.368737,1115,0.00028308280161581933
1645971743.980152,1120,0.00028292177012190223
1645971753.469021,1122,0.00028285832377150655
1645971758.2065792,1123,0.0002828259312082082
1645971772.3273797,1126,0.0002827292773872614
1645971777.0863028,1127,0.0002826961863320321
1645971786.4985063,1129,0.0002826320705935359
1645971791.3069255,1130,0.0002826003765221685
1645971805.5122013,1133,0.0002825049450621009
1645971814.9403353,1135,0.00028244161512702703
1645971824.4063609,1137,0.0002823782560881227
1645971838.5671048,1140,0.00028228131122887135
1645971871.704417,1147,0.000282067630905658
1645971890.6699145,1151,0.00028194923652336
1645971895.3742983,1152,0.00028191888122819364
1645971900.2001321,1153,0.0002818907960318029
1645971938.0769649,1161,0.00028165162075310946
1645971947.5387886,1163,0.00028159088105894625
1645971956.9841652,1165,0.00028153054881840944
1645971971.2995212,1168,0.00028144210227765143
1645971999.7763348,1174,0.000281258748145774
1645972004.492799,1175,0.00028123092488385737
1645972013.9526067,1177,0.0002811712911352515
1645972018.6895967,1178,0.00028113744338043034
1645972023.4329596,1179,0.00028111072606407106
1645972042.3286438,1183,0.00028098776238039136
1645972051.812389,1185,0.00028092713910155
1645972061.3272405,1187,0.0002808676508720964
1645972075.472565,1190,0.0002807802811730653
1645972080.17,1191,0.0002807494020089507
1645972094.3726664,1194,0.000280660082353279
1645972099.0523171,1195,0.0002806314150802791
1645972113.3593206,1198,0.00028054125141352415
1645972151.3328757,1206,0.0002803044917527586
1645972156.0337913,1207,0.00028027582447975874
1645972160.7865648,1208,0.0002802450326271355
1645972193.889292,1215,0.0002800402871798724
1645972212.8234136,1219,0.00027992305695079267
1645972236.5651119,1224,0.00027977576246485114
1645972246.0342805,1226,0.00027971743838861585
1645972265.063568,1230,0.0002796016924548894
1645972279.376343,1233,0.00027951481752097607
1645972308.019381,1239,0.0002793415915220976
1645972336.447813,1245,0.000279169442364946
1645972345.918946,1247,0.00027911271899938583
1645972360.1722121,1250,0.00027902808506041765
1645972364.9169703,1251,0.0002789979334920645
1645972369.6879835,1252,0.00027897211839444935
1645972374.441588,1253,0.00027894118102267385
1645972383.919314,1255,0.00027888413751497865
1645972393.3806536,1257,0.00027882782160304487
1645972398.1114104,1258,0.00027880529523827136
1645972412.4017816,1261,0.0002787191479001194
1645972417.0852222,1262,0.00027868797769770026
1645972445.3997738,1268,0.00027852237690240145
1645972464.4495218,1272,0.0002784079115372151
1645972488.2163908,1277,0.0002782660012599081
1645972492.9434235,1278,0.0002782358496915549
1645972497.6766143,1279,0.0002782068040687591
1645972516.656458,1283,0.00027809198945760727
1645972530.924567,1286,0.0002780081413220614
1645972554.6357746,1291,0.00027786707505583763
1645972568.8981051,1294,0.0002777823247015476
1645972592.554392,1299,0.0002776400069706142
1645972597.2967484,1300,0.00027761136880144477
1645972611.5477955,1303,0.00027752851019613445
1645972630.3443997,1307,0.00027741360827349126
1645972649.226768,1311,0.0002773003070615232
1645972673.094892,1316,0.00027716023032553494
1645972696.800348,1321,0.0002770183200482279
1645972706.2280443,1323,0.00027696130564436316
1645972720.4207819,1326,0.0002768753038253635
1645972725.110598,1327,0.0002768458507489413
1645972734.5734105,1329,0.0002767882833722979
1645972767.8429139,1336,0.000276583363302052
1645972815.3682709,1346,0.000276293110800907
1645972829.551372,1349,0.0002762059448286891
1645972848.4906552,1353,0.0002760913339443505
1645972858.023395,1355,0.0002760334755294025
1645972886.6337786,1361,0.00027586548822000623
1645972905.7282648,1365,0.00027575434069149196
1645972910.4250371,1366,0.0002757250040303916
1645972915.2499783,1367,0.0002756978792604059
1645972920.0340064,1368,0.00027567020151764154
1645972924.7978761,1369,0.0002756415924523026
1645972957.918689,1376,0.0002754505258053541
1645972962.6425161,1377,0.00027542447787709534
1645972981.7203705,1381,0.0002753180160652846
1645973005.4453735,1386,0.0002751850988715887
1645973010.1762967,1387,0.0002751592837739736
1645973029.232034,1391,0.0002750538697000593
1645973043.3776429,1394,0.00027497473638504744
1645973062.4000943,1398,0.00027487127226777375
1645973157.1845028,1418,0.00027436608797870576
1645973176.091559,1422,0.0002742657088674605
1645973223.4180813,1432,0.0002740201016422361
1645973228.18118,1433,0.0002739957708399743
1645973247.3148134,1437,0.00027389894239604473
1645973256.6807096,1439,0.0002738505136221647
1645973261.4248447,1440,0.0002738269104156643
1645973266.2141154,1441,0.0002738021721597761
1645973270.925099,1442,0.00027377865626476705
1645973285.14403,1445,0.0002737061877269298
1645973308.8198485,1450,0.00027358607621863484
1645973318.2407513,1452,0.0002735386951826513
1645973322.936809,1453,0.0002735152665991336
1645973337.0115771,1456,0.000273444049526006
1645973346.42305,1458,0.0002733973669819534
1645973351.136929,1459,0.00027337323990650475
1645973360.5990016,1461,0.00027332641184329987
1645973365.3032205,1462,0.00027330307057127357
1645973407.9358342,1471,0.00027309387223795056
1645973422.0962982,1474,0.000273022276815027
1645973426.8008866,1475,0.00027300065266899765
1645973436.213603,1477,0.00027295463951304555
1645973469.516751,1484,0.00027279509231448174
1645973488.5395942,1488,0.00027270408463664353
1645973502.7157474,1491,0.0002726357779465616
1645973516.8478994,1494,0.00027256784960627556
1645973521.547515,1495,0.0002725458762142807
1645973540.4410257,1499,0.00027245504315942526
1645973545.1109276,1500,0.00027243432123214006
1645973559.1901646,1503,0.00027236470486968756
1645973592.225993,1510,0.0002722111239563674
1645973596.948076,1511,0.0002721909258980304
1645973601.703727,1512,0.00027216688613407314
1645973611.2324831,1514,0.0002721232012845576
1645973620.711722,1516,0.00027207998209632933
1645973625.465485,1517,0.0002720586198847741
1645973658.7180464,1524,0.00027190701803192496
1645973682.3759124,1529,0.0002717997704166919
1645973710.8949323,1535,0.0002716719754971564
1645973725.1031618,1538,0.000271608994808048
1645973729.8676124,1539,0.0002715868758969009
1645973744.172661,1542,0.000271524244453758
1645973777.3280632,1549,0.0002713792200665921
1645973791.521786,1552,0.00027131574461236596
1645973796.2571094,1553,0.0002712958084885031
1645973800.9868972,1554,0.00027127566863782704
1645973843.679704,1563,0.0002710926055442542
1645973857.829861,1566,0.0002710324479267001
1645973862.5540357,1567,0.0002710124826990068
1645973872.0130253,1569,0.00027097255224362016
1645973886.2331166,1572,0.0002709119289647788
1645973891.032665,1573,0.0002708922838792205
1645973895.8205807,1574,0.00027087191119790077
1645973910.0135787,1577,0.00027081300504505634
1645973928.8723915,1581,0.00027073390083387494
1645973952.524249,1586,0.00027063750894740224
1645974000.0527735,1596,0.00027044099988415837
1645974004.791827,1597,0.000270424090558663
1645974009.556257,1598,0.00027040240820497274
1645974028.564095,1602,0.00027032720390707254
1645974033.286776,1603,0.00027030703495256603
1645974038.0853562,1604,0.00027028986369259655
1645974076.1990902,1612,0.0002701374178286642
1645974090.345392,1615,0.0002700828481465578
1645974137.7723343,1625,0.0002698972530197352
1645974152.0911746,1628,0.000269841228146106
1645974171.0911157,1632,0.00026976867229677737
1645974190.0890553,1636,0.0002696955343708396
1645974199.4760697,1638,0.00026965944562107325
1645974213.6529589,1641,0.00026960569084621966
1645974218.3651116,1642,0.00026958948001265526
1645974242.0499027,1647,0.0002694996364880353
1645974246.8595903,1648,0.00026948077720589936
1645974265.873003,1652,0.0002694102004170418
1645974270.6545322,1653,0.0002693932910915464
1645974275.374179,1654,0.0002693761489354074
1645974280.072941,1655,0.00026935787172988057
1645974289.517678,1657,0.00026932329637929797
1645974318.0351388,1663,0.0002692207635845989
1645974336.9599464,1667,0.0002691521367523819
1645974355.9440997,1671,0.00026908540166914463
1645974374.8972573,1675,0.0002690177352633327
1645974389.0932927,1678,0.00026896881172433496
1645974398.6120098,1680,0.0002689356042537838
1645974426.9483786,1686,0.00026883799000643194
1645974431.6821766,1687,0.0002688209351617843
1645974436.418418,1688,0.00026880588848143816
1645974441.205122,1689,0.00026878807693719864
1645974464.9884007,1694,0.00026870780857279897
1645974469.750072,1695,0.0002686920342966914
1645974474.4659295,1696,0.0002686750376597047
1645974493.4314117,1700,0.0002686112420633435
1645974507.7415237,1703,0.00026856339536607265
1645974517.203376,1705,0.0002685316139832139
1645974531.3882546,1708,0.0002684852806851268
1645974540.8323097,1710,0.00026845349930226803
1645974545.5097136,1711,0.00026843821979127824
1645974550.2532213,1712,0.000268421892542392
1645974554.9917216,1713,0.0002684071660041809
1645974583.4271455,1719,0.00026831254945136607
1645974602.2678263,1723,0.00026824985980056226
1645974607.044132,1724,0.00026823487132787704
1645974611.7682576,1725,0.0002682190097402781
1645974616.4885578,1726,0.0002682031481526792
1645974640.3638618,1731,0.00026812771102413535
1645974678.342131,1739,0.00026800634805113077
1645974683.064403,1740,0.00026799223269335926
1645974702.033269,1744,0.0002679317840375006
1645974711.4759953,1746,0.00026790195261128247
1645974725.7120264,1749,0.0002678567834664136
1645974735.1892757,1751,0.0002678261953406036
1645974749.3686914,1754,0.00026777994935400784
1645974754.058572,1755,0.000267765048192814
1645974792.119784,1763,0.0002676433068700135
1645974806.3085492,1766,0.0002675986324902624
1645974853.6729245,1776,0.0002674518618732691
1645974863.1460376,1778,0.00026742322370409966
1645974877.4372406,1781,0.0002673803537618369
1645974896.4566305,1785,0.00026732237893156707
1645974901.2087574,1786,0.0002673081762623042
1645974905.9342253,1787,0.00026729379897005856
1645974920.1300764,1790,0.00026725069619715214
1645974934.3521256,1793,0.00026720858295448124
1645974953.3401124,1797,0.00026715139392763376
1645974972.4184713,1801,0.0002670939138624817
1645974981.8699596,1803,0.0002670655376277864
1645975010.1698399,1809,0.00026698142755776644
1645975019.7015564,1811,0.0002669528475962579
1645975062.4478312,1820,0.0002668260713107884
1645975081.4227855,1824,0.00026677027926780283
1645975095.7025945,1827,0.00026672807871364057
1645975100.449403,1828,0.00026671559317037463
1645975109.9025905,1830,0.0002666875079739839
1645975114.675792,1831,0.0002666733635123819
1645975124.1636744,1833,0.00026664615143090487
1645975142.9851065,1837,0.00026659073773771524
1645975152.5537028,1839,0.00026656247791834176
1645975185.868053,1846,0.00026646547485142946
1645975190.588752,1847,0.00026645249454304576
1645975195.3284864,1848,0.00026643750607036054
1645975199.9878817,1849,0.0002664248168002814
1645975214.142488,1852,0.0002663832565303892
1645975256.8734288,1861,0.00026626032195053995
1645975280.631731,1866,0.0002661920734681189
1645975285.3927195,1867,0.00026617798721417785
1645975290.1760502,1868,0.0002661646285559982
1645975309.2722046,1872,0.0002661098260432482
1645975313.9642594,1873,0.00026609707856550813
1645975323.3840806,1875,0.00026606960454955697
1645975337.6845055,1878,0.0002660294121596962
1645975351.787725,1881,0.0002659887832123786
1645975366.0093594,1884,0.0002659488236531615
1645975370.7968912,1885,0.00026593601796776056
1645975380.228434,1887,0.0002659095043782145
1645975389.640286,1889,0.0002658827870618552
1645975399.1219597,1891,0.00026585604064166546
1645975422.8703358,1896,0.0002657902950886637
1645975441.8500466,1900,0.00026573752984404564
1645975456.0777905,1903,0.0002656981523614377
1645975484.5853302,1909,0.00026561960112303495
1645975489.2927225,1910,0.0002656073193065822
1645975494.0799093,1911,0.00026559343677945435
1645975508.2396178,1914,0.00026555475778877735
1645975531.8862357,1919,0.00026548607274889946
1645975560.4823635,1925,0.0002654007694218308
1645975565.2447944,1926,0.00026538746897131205
1645975584.164101,1930,0.00026533068739809096
1645975612.6243298,1936,0.00026524654822424054
1645975617.368225,1937,0.0002652321709319949
1645975636.3667314,1941,0.0002651771064847708
1645975641.1316543,1942,0.00026516366051509976
1645975645.8655255,1943,0.0002651502436492592
